Database,Accounting,Table,AccountChart,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,ParentAccountId,AccountLevel,IsAccountLeave,BalanceSide,ReverseBalance,PostingSide,AccountName,ShortAccountName,MultiValueName,AccountClassification,AccountCategories,AccountGroup,DirectPosting,IsVisible,IsMultiCurrency,JobProcessOption,RefAccountNumber,ReferencesNumber,CreatedOnUtc,UpdatedOnUtc,Id
007201010201232302,USD,007,201010201232302,9,TRUE,C,N,A,Borrowing From Other Bank (Shinhan) (USD),Borrowing From Other Bank (Shinhan) (USD),,L,N,N,Y,N,N,N,,,,,0
007201010301010101,MMK,007,201010301010101,9,TRUE,C,N,A,Borrowing from other Creditor (Inside) (MMK),Borrowing from other Creditor (Inside) (MMK),,L,N,N,Y,N,N,N,,,,,0
007201010301020201,MMK,007,201010301020201,9,TRUE,C,N,A,Borrowing from other Creditor (Outside) (MMK),Borrowing from other Creditor (Outside) (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101010101,MMK,007,202010101010101,9,TRUE,C,N,A,Current Deposits - Myanma Economic Bank (MMK),Current Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101020201,MMK,007,202010101020201,9,TRUE,C,N,A,Current Deposits - Myanma Foreign Trade Bank (MMK),Current Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101030301,MMK,007,202010101030301,9,TRUE,C,N,A,Current Deposits - Myanma Investment and Commercial Bank (MMK),Current Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101040401,MMK,007,202010101040401,9,TRUE,C,N,A,Current Deposits - Myanma Agricultural Development Bank (MMK),Current Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101050501,MMK,007,202010101050501,9,TRUE,C,N,A,Current Deposits - Myanmar Citizens Bank Ltd. (MMK),Current Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101060601,MMK,007,202010101060601,9,TRUE,C,N,A,Current Deposits - CB Bank PCL (MMK),Current Deposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101060602,USD,007,202010101060602,9,TRUE,C,N,A,Current Deposits - CB Bank PCL (USD),Current Deposits - CB Bank PCL (USD),,L,N,N,Y,N,N,N,,,,,0
007202010101070701,MMK,007,202010101070701,9,TRUE,C,N,A,Current Deposits - Yadanabon Bank Ltd (MMK),Current Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101080801,MMK,007,202010101080801,9,TRUE,C,N,A,Current Deposits - First Private Bank Ltd. (MMK),Current Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101090901,MMK,007,202010101090901,9,TRUE,C,N,A,Current Deposits - Myawaddy Bank Ltd. (MMK),Current Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101101001,MMK,007,202010101101001,9,TRUE,C,N,A,Current Deposits -Yangon City Bank Ltd. (MMK),Current Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101111101,MMK,007,202010101111101,9,TRUE,C,N,A,Current Deposits - Yoma Bank Ltd. (MMK),Current Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101121201,MMK,007,202010101121201,9,TRUE,C,N,A,Current Deposits - Myanmar Oriental Bank Ltd. (MMK),Current Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101131301,MMK,007,202010101131301,9,TRUE,C,N,A,Current Deposits - Tun Commercial Bank Ltd. (MMK),Current Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101141401,MMK,007,202010101141401,9,TRUE,C,N,A,Current Deposits - Kanbawza Bank Ltd. (MMK),Current Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101151501,MMK,007,202010101151501,9,TRUE,C,N,A,Current Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Current Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101161601,MMK,007,202010101161601,9,TRUE,C,N,A,Current Deposits - Global Treasure Bank Ltd (MMK),Current Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101171701,MMK,007,202010101171701,9,TRUE,C,N,A,Current Deposits - Rural Development Bank Ltd (MMK),Current Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101181801,MMK,007,202010101181801,9,TRUE,C,N,A,Current Deposits - Innwa Bank Ltd. (MMK),Current Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101191901,MMK,007,202010101191901,9,TRUE,C,N,A,Current Deposits - Asia Green Development Bank Ltd (MMK),Current Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101202001,MMK,007,202010101202001,9,TRUE,C,N,A,Current Deposits - Ayeyarwady Bank Ltd (MMK),Current Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101202002,USD,007,202010101202002,9,TRUE,C,N,A,Current Deposits - Ayeyarwady Bank Ltd (USD),Current Deposits - Ayeyarwady Bank Ltd (USD),,L,N,N,Y,N,N,N,,,,,0
007202010101212101,MMK,007,202010101212101,9,TRUE,C,N,A,Current Deposits - uab Bank Ltd (MMK),Current Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101222201,MMK,007,202010101222201,9,TRUE,C,N,A,Current Deposits - Myanma Apex Bank Ltd (MMK),Current Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101232301,MMK,007,202010101232301,9,TRUE,C,N,A,Current Deposits - Naypyitaw Development Bank Ltd. (MMK),Current Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101242401,MMK,007,202010101242401,9,TRUE,C,N,A,Current Deposits - Myanmar Metro Bank Ltd. (MMK),Current Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101252501,MMK,007,202010101252501,9,TRUE,C,N,A,"Current Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Current Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
007202010101262601,MMK,007,202010101262601,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101262602,USD,007,202010101262602,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (USD),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (USD),,L,N,N,Y,N,N,N,,,,,0
007202010101272701,MMK,007,202010101272701,9,TRUE,C,N,A,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MDY) (MMK),Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MDY) (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101282801,MMK,007,202010101282801,9,TRUE,C,N,A,Current Deposits - Glory Farmer Development Bank Ltd (MMK),Current Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101292901,MMK,007,202010101292901,9,TRUE,C,N,A,Current Deposits - Mineral Development Bank Ltd (MMK),Current Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101303001,MMK,007,202010101303001,9,TRUE,C,N,A,Current Deposits - Myanma Tourism Bank Ltd. (MMK),Current Deposits - Myanma Tourism Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010101313101,MMK,007,202010101313101,9,TRUE,C,N,A,Current Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Current Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102010101,MMK,007,202010102010101,9,TRUE,C,N,A,Call Deposits - Myanma Economic Bank (MMK),Call Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102020201,MMK,007,202010102020201,9,TRUE,C,N,A,Call Deposits - Myanma Foreign Trade Bank (MMK),Call Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102030301,MMK,007,202010102030301,9,TRUE,C,N,A,Call Deposits - Myanma Investment and Commercial Bank (MMK),Call Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102040401,MMK,007,202010102040401,9,TRUE,C,N,A,Call Deposits - Myanma Agricultural Development Bank (MMK),Call Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102050501,MMK,007,202010102050501,9,TRUE,C,N,A,Call Deposits - Myanmar Citizens Bank Ltd. (MMK),Call Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102060601,MMK,007,202010102060601,9,TRUE,C,N,A,Call Deposits - CB Bank PCL (MMK),Call Deposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102070701,MMK,007,202010102070701,9,TRUE,C,N,A,Call Deposits - Yadanabon Bank Ltd (MMK),Call Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102080801,MMK,007,202010102080801,9,TRUE,C,N,A,Call Deposits - First Private Bank Ltd. (MMK),Call Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102090901,MMK,007,202010102090901,9,TRUE,C,N,A,Call Deposits - Myawaddy Bank Ltd. (MMK),Call Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102101001,MMK,007,202010102101001,9,TRUE,C,N,A,Call Deposits -Yangon City Bank Ltd. (MMK),Call Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102111101,MMK,007,202010102111101,9,TRUE,C,N,A,Call Deposits - Yoma Bank Ltd. (MMK),Call Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102121201,MMK,007,202010102121201,9,TRUE,C,N,A,Call Deposits - Myanmar Oriental Bank Ltd. (MMK),Call Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102131301,MMK,007,202010102131301,9,TRUE,C,N,A,Call Deposits - Tun Commercial Bank Ltd. (MMK),Call Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102141401,MMK,007,202010102141401,9,TRUE,C,N,A,Call Deposits - Kanbawza Bank Ltd. (MMK),Call Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102151501,MMK,007,202010102151501,9,TRUE,C,N,A,Call Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Call Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102161601,MMK,007,202010102161601,9,TRUE,C,N,A,Call Deposits - Global Treasure Bank Ltd (MMK),Call Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102171701,MMK,007,202010102171701,9,TRUE,C,N,A,Call Deposits - Rural Development Bank Ltd (MMK),Call Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102181801,MMK,007,202010102181801,9,TRUE,C,N,A,Call Deposits - Innwa Bank Ltd. (MMK),Call Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102191901,MMK,007,202010102191901,9,TRUE,C,N,A,Call Deposits - Asia Green Development Bank Ltd (MMK),Call Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102202001,MMK,007,202010102202001,9,TRUE,C,N,A,Call Deposits - Ayeyarwady Bank Ltd (MMK),Call Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102212101,MMK,007,202010102212101,9,TRUE,C,N,A,Call Deposits - uab Bank Ltd (MMK),Call Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102222201,MMK,007,202010102222201,9,TRUE,C,N,A,Call Deposits - Myanma Apex Bank Ltd (MMK),Call Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102232301,MMK,007,202010102232301,9,TRUE,C,N,A,Call Deposits - Naypyitaw Development Bank Ltd. (MMK),Call Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102242401,MMK,007,202010102242401,9,TRUE,C,N,A,Call Deposits - Myanmar Metro Bank Ltd. (MMK),Call Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102252501,MMK,007,202010102252501,9,TRUE,C,N,A,"Call Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Call Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
007202010102262601,MMK,007,202010102262601,9,TRUE,C,N,A,Call Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Call Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102272701,MMK,007,202010102272701,9,TRUE,C,N,A,Call Deposits - Glory Farmer Development Bank Ltd (MMK),Call Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102282801,MMK,007,202010102282801,9,TRUE,C,N,A,Call Deposits - Mineral Development Bank Ltd (MMK),Call Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102292901,MMK,007,202010102292901,9,TRUE,C,N,A,Call Deposits - Myanma Tourism Bank Ltd (MMK),Call Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010102303001,MMK,007,202010102303001,9,TRUE,C,N,A,Call Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Call Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201010101,MMK,007,202010201010101,9,TRUE,C,N,A,Saving Deposits - Myanma Economic Bank (MMK),Saving Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201020201,MMK,007,202010201020201,9,TRUE,C,N,A,Saving Deposits - Myanma Foreign Trade Bank (MMK),Saving Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201030301,MMK,007,202010201030301,9,TRUE,C,N,A,Saving Deposits - Myanma Investment and Commercial Bank (MMK),Saving Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201040401,MMK,007,202010201040401,9,TRUE,C,N,A,Saving Deposits - Myanma Agricultural Development Bank (MMK),Saving Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201050501,MMK,007,202010201050501,9,TRUE,C,N,A,Saving Deposits - Myanmar Citizens Bank Ltd. (MMK),Saving Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201060601,MMK,007,202010201060601,9,TRUE,C,N,A,SavingDeposits - CB Bank PCL (MMK),SavingDeposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201070701,MMK,007,202010201070701,9,TRUE,C,N,A,Saving Deposits - Yadanabon Bank Ltd (MMK),Saving Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201080801,MMK,007,202010201080801,9,TRUE,C,N,A,Saving Deposits - First Private Bank Ltd. (MMK),Saving Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201090901,MMK,007,202010201090901,9,TRUE,C,N,A,Saving Deposits - Myawaddy Bank Ltd. (MMK),Saving Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201101001,MMK,007,202010201101001,9,TRUE,C,N,A,Saving Deposits -Yangon City Bank Ltd. (MMK),Saving Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201111101,MMK,007,202010201111101,9,TRUE,C,N,A,Saving Deposits - Yoma Bank Ltd. (MMK),Saving Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201121201,MMK,007,202010201121201,9,TRUE,C,N,A,Saving Deposits - Myanmar Oriental Bank Ltd. (MMK),Saving Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201131301,MMK,007,202010201131301,9,TRUE,C,N,A,Saving Deposits - Tun Commercial Bank Ltd. (MMK),Saving Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201141401,MMK,007,202010201141401,9,TRUE,C,N,A,Saving Deposits - Kanbawza Bank Ltd. (MMK),Saving Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201151501,MMK,007,202010201151501,9,TRUE,C,N,A,Saving Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Saving Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201161601,MMK,007,202010201161601,9,TRUE,C,N,A,Saving Deposits - Global Treasure Bank Ltd (MMK),Saving Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201171701,MMK,007,202010201171701,9,TRUE,C,N,A,Saving Deposits - Rural Development Bank Ltd (MMK),Saving Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201181801,MMK,007,202010201181801,9,TRUE,C,N,A,Saving Deposits - Innwa Bank Ltd. (MMK),Saving Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201191901,MMK,007,202010201191901,9,TRUE,C,N,A,Saving Deposits - Asia Green Development Bank Ltd (MMK),Saving Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201202001,MMK,007,202010201202001,9,TRUE,C,N,A,Saving Deposits - Ayeyarwady Bank Ltd (MMK),Saving Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201212101,MMK,007,202010201212101,9,TRUE,C,N,A,Saving Deposits - uab Bank Ltd (MMK),Saving Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201222201,MMK,007,202010201222201,9,TRUE,C,N,A,Saving Deposits - Myanma Apex Bank Ltd (MMK),Saving Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201232301,MMK,007,202010201232301,9,TRUE,C,N,A,Saving Deposits - Naypyitaw Development Bank Ltd. (MMK),Saving Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201242401,MMK,007,202010201242401,9,TRUE,C,N,A,Saving Deposits - Myanmar Metro Bank Ltd. (MMK),Saving Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201252501,MMK,007,202010201252501,9,TRUE,C,N,A,"Saving Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Saving Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
007202010201262601,MMK,007,202010201262601,9,TRUE,C,N,A,Saving Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Saving Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201272701,MMK,007,202010201272701,9,TRUE,C,N,A,Saving Deposits - Glory Farmer Development Bank Ltd (MMK),Saving Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201282801,MMK,007,202010201282801,9,TRUE,C,N,A,Saving Deposits - Mineral Development Bank Ltd (MMK),Saving Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201292901,MMK,007,202010201292901,9,TRUE,C,N,A,Saving Deposits - Myanma Tourism Bank Ltd (MMK),Saving Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010201303001,MMK,007,202010201303001,9,TRUE,C,N,A,Saving Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),Saving Deposits - Farmer Development Bank Ltd (Mandalay) (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202010101,MMK,007,202010202010101,9,TRUE,C,N,A,Fixed Deposits - Myanma Economic Bank (MMK),Fixed Deposits - Myanma Economic Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202020201,MMK,007,202010202020201,9,TRUE,C,N,A,Fixed Deposits - Myanma Foreign Trade Bank (MMK),Fixed Deposits - Myanma Foreign Trade Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202030301,MMK,007,202010202030301,9,TRUE,C,N,A,Fixed Deposits - Myanma Investment and Commercial Bank (MMK),Fixed Deposits - Myanma Investment and Commercial Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202040401,MMK,007,202010202040401,9,TRUE,C,N,A,Fixed Deposits - Myanma Agricultural Development Bank (MMK),Fixed Deposits - Myanma Agricultural Development Bank (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202050501,MMK,007,202010202050501,9,TRUE,C,N,A,Fixed Deposits - Myanmar Citizens Bank Ltd. (MMK),Fixed Deposits - Myanmar Citizens Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202060601,MMK,007,202010202060601,9,TRUE,C,N,A,Fixed Deposits - CB Bank PCL (MMK),Fixed Deposits - CB Bank PCL (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202070701,MMK,007,202010202070701,9,TRUE,C,N,A,Fixed Deposits - Yadanabon Bank Ltd (MMK),Fixed Deposits - Yadanabon Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202080801,MMK,007,202010202080801,9,TRUE,C,N,A,Fixed Deposits - First Private Bank Ltd. (MMK),Fixed Deposits - First Private Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202090901,MMK,007,202010202090901,9,TRUE,C,N,A,Fixed Deposits - Myawaddy Bank Ltd. (MMK),Fixed Deposits - Myawaddy Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202101001,MMK,007,202010202101001,9,TRUE,C,N,A,Fixed Deposits -Yangon City Bank Ltd. (MMK),Fixed Deposits -Yangon City Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202111101,MMK,007,202010202111101,9,TRUE,C,N,A,Fixed Deposits - Yoma Bank Ltd. (MMK),Fixed Deposits - Yoma Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202121201,MMK,007,202010202121201,9,TRUE,C,N,A,Fixed Deposits - Myanmar Oriental Bank Ltd. (MMK),Fixed Deposits - Myanmar Oriental Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202131301,MMK,007,202010202131301,9,TRUE,C,N,A,Fixed Deposits - Tun Commercial Bank Ltd. (MMK),Fixed Deposits - Tun Commercial Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202141401,MMK,007,202010202141401,9,TRUE,C,N,A,Fixed Deposits - Kanbawza Bank Ltd. (MMK),Fixed Deposits - Kanbawza Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202151501,MMK,007,202010202151501,9,TRUE,C,N,A,Fixed Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),Fixed Deposits - Small and Medium Enterprise Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202161601,MMK,007,202010202161601,9,TRUE,C,N,A,Fixed Deposits - Global Treasure Bank Ltd (MMK),Fixed Deposits - Global Treasure Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202171701,MMK,007,202010202171701,9,TRUE,C,N,A,Fixed Deposits - Rural Development Bank Ltd (MMK),Fixed Deposits - Rural Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202181801,MMK,007,202010202181801,9,TRUE,C,N,A,Fixed Deposits - Innwa Bank Ltd. (MMK),Fixed Deposits - Innwa Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202191901,MMK,007,202010202191901,9,TRUE,C,N,A,Fixed Deposits - Asia Green Development Bank Ltd (MMK),Fixed Deposits - Asia Green Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202202001,MMK,007,202010202202001,9,TRUE,C,N,A,Fixed Deposits - Ayeyarwady Bank Ltd (MMK),Fixed Deposits - Ayeyarwady Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202212101,MMK,007,202010202212101,9,TRUE,C,N,A,Fixed Deposits - uab Bank Ltd (MMK),Fixed Deposits - uab Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202222201,MMK,007,202010202222201,9,TRUE,C,N,A,Fixed Deposits - Myanma Apex Bank Ltd (MMK),Fixed Deposits - Myanma Apex Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202232301,MMK,007,202010202232301,9,TRUE,C,N,A,Fixed Deposits - Naypyitaw Development Bank Ltd. (MMK),Fixed Deposits - Naypyitaw Development Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202242401,MMK,007,202010202242401,9,TRUE,C,N,A,Fixed Deposits - Myanmar Metro Bank Ltd. (MMK),Fixed Deposits - Myanmar Metro Bank Ltd. (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202252501,MMK,007,202010202252501,9,TRUE,C,N,A,"Fixed Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)","Fixed Deposits - Construction, Housing & Infrastructure Development Bank Ltd (MMK)",,L,N,N,Y,N,N,N,,,,,0
007202010202262601,MMK,007,202010202262601,9,TRUE,C,N,A,Fixed Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),Fixed Deposits - Ayeyarwaddy Farmers Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202272701,MMK,007,202010202272701,9,TRUE,C,N,A,Fixed Deposits - Glory Farmer Development Bank Ltd (MMK),Fixed Deposits - Glory Farmer Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202282801,MMK,007,202010202282801,9,TRUE,C,N,A,Fixed Deposits - Mineral Development Bank Ltd (MMK),Fixed Deposits - Mineral Development Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
007202010202292901,MMK,007,202010202292901,9,TRUE,C,N,A,Fixed Deposits - Myanma Tourism Bank Ltd (MMK),Fixed Deposits - Myanma Tourism Bank Ltd (MMK),,L,N,N,Y,N,N,N,,,,,0
