Database,Admin,Table,UserRight,,,,
RoleId,CommandId,CommandIdDetail,Invoke,Approve,UpdatedOnUtc,CreatedOnUtc,Id
5,TL0002,A,0,0,,,0
5,TL0003,A,1,1,,,0
5,dashboard_demo_parent,A,1,1,,,0
5,dashboard_demo,A,1,1,,,0
5,CTM_GET_LIST_UPDATE_DIG,A,1,1,,,0
2,DPT_MWR_DIG,A,1,1,,,0
3,DPT_MWR_DIG,A,1,1,,,0
4,DPT_MWR_DIG,A,1,1,,,0
5,DPT_MWR_DIG,A,1,1,,,0
2,DPT_REJ_OD,A,1,1,,,0
2,DPT_CAS_OD,A,1,1,,,0
2,DPT_IFC_LISTIFCBYCTNUM_ODCONTRACT,A,1,1,,,0
2,DPT_VIEW_OD_SCHEDULE,A,1,1,,,0
2,DPT_UPDATE_ODCONTRACT,A,1,1,,,0
2,005012,A,1,1,,,0
3,DPT_IFC_LISTIFCBYCTNUM_ODCONTRACT,A,1,1,,,0
4,DPT_IFC_LISTIFCBYCTNUM_ODCONTRACT,A,1,1,,,0
5,DPT_IFC_LISTIFCBYCTNUM_ODCONTRACT,A,1,1,,,0
3,DPT_VIEW_OD_SCHEDULE,A,1,1,,,0
4,DPT_VIEW_OD_SCHEDULE,A,1,1,,,0
5,DPT_VIEW_OD_SCHEDULE,A,1,1,,,0
2,DPT_SEARCH_MODIFY_ODCONTRACT,A,1,1,,,0
2,DPT_VIEWBYCTNUM_ODCONTRACT,A,1,1,,,0
2,DPT_GET_INFO_USER_MODIFY_ODCONTRACT,A,1,1,,,0
2,DPT_VIEW_MODIFY_ODCONTRACT,A,1,1,,,0
2,DPT_APPROVE_MODIFY_ODCONTRACT,A,1,1,,,0
2,DPT_REJECT_MODIFY_ODCONTRACT,A,1,1,,,0
3,DPT_REJ_OD,A,1,1,,,0
4,DPT_REJ_OD,A,1,1,,,0
5,DPT_REJ_OD,A,1,1,,,0
3,DPT_CAS_OD,A,1,1,,,0
4,DPT_CAS_OD,A,1,1,,,0
5,DPT_CAS_OD,A,1,1,,,0
3,DPT_UPDATE_ODCONTRACT,A,1,1,,,0
4,DPT_UPDATE_ODCONTRACT,A,1,1,,,0
5,DPT_UPDATE_ODCONTRACT,A,1,1,,,0
3,005012,A,1,1,,,0
4,005012,A,1,1,,,0
5,005012,A,1,1,,,0
3,DPT_SEARCH_MODIFY_ODCONTRACT,A,1,1,,,0
4,DPT_SEARCH_MODIFY_ODCONTRACT,A,1,1,,,0
5,DPT_SEARCH_MODIFY_ODCONTRACT,A,1,1,,,0
3,DPT_VIEWBYCTNUM_ODCONTRACT,A,1,1,,,0
4,DPT_VIEWBYCTNUM_ODCONTRACT,A,1,1,,,0
5,DPT_VIEWBYCTNUM_ODCONTRACT,A,1,1,,,0
3,DPT_GET_INFO_USER_MODIFY_ODCONTRACT,A,1,1,,,0
4,DPT_GET_INFO_USER_MODIFY_ODCONTRACT,A,1,1,,,0
5,DPT_GET_INFO_USER_MODIFY_ODCONTRACT,A,1,1,,,0
3,DPT_VIEW_MODIFY_ODCONTRACT,A,1,1,,,0
4,DPT_VIEW_MODIFY_ODCONTRACT,A,1,1,,,0
5,DPT_VIEW_MODIFY_ODCONTRACT,A,1,1,,,0
3,DPT_APPROVE_MODIFY_ODCONTRACT,A,1,1,,,0
4,DPT_APPROVE_MODIFY_ODCONTRACT,A,1,1,,,0
5,DPT_APPROVE_MODIFY_ODCONTRACT,A,1,1,,,0
3,DPT_REJECT_MODIFY_ODCONTRACT,A,1,1,,,0
4,DPT_REJECT_MODIFY_ODCONTRACT,A,1,1,,,0
5,DPT_REJECT_MODIFY_ODCONTRACT,A,1,1,,,0
1,001,A,1,1,,,0
1,002,A,1,1,,,0
1,003,A,0,0,,,0
1,004,A,1,1,,,0
1,005,A,1,1,,,0
1,006,A,1,1,,,0
1,007,A,1,1,,,0
1,010,A,1,1,,,0
1,011,A,1,1,,,0
1,012,A,1,1,,,0
1,013,A,1,1,,,0
1,014,A,1,1,,,0
1,015,A,1,1,,,0
1,016,A,1,1,,,0
1,017,A,1,1,,,0
1,018,A,1,1,,,0
1,020,A,1,1,,,0
1,ACT,A,1,1,,,0
1,ADM,A,1,1,,,0
1,CRD,A,1,1,,,0
1,CSH,A,1,1,,,0
1,CTM,A,1,1,,,0
1,DPT,A,1,1,,,0
1,FAC,A,1,1,,,0
1,MTG,A,1,1,,,0
1,PMT,A,1,1,,,0
1,003001,A,0,0,,,0
1,003002,A,0,0,,,0
1,003003,A,0,0,,,0
1,003005,A,0,0,,,0
1,003006,A,1,1,,,0
1,003007,A,0,0,,,0
1,SQL_SEARCH_CTM,A,0,0,,,0
1,SQL_ADSEARCH_CTM,A,0,0,,,0
1,SQL_INSERT_CTM,A,0,0,,,0
1,SQL_VIEW_CTM,A,0,0,,,0
1,SQL_UPDATE_CTM,A,0,0,,,0
1,SQL_DELETE_CTM,A,0,0,,,0
1,0030010005,A,0,0,,,0
1,0030010010,A,0,0,,,0
1,0030010019,A,0,0,,,0
1,SQL_SEARCH_CTMGRP,A,0,0,,,0
1,SQL_ADSEARCH_CTMGRP,A,0,0,,,0
1,SQL_INSERT_CTMGRP,A,1,1,,,0
1,SQL_VIEW_CTMGRP,A,0,0,,,0
1,SQL_UPDATE_CTMGRP,A,0,0,,,0
1,SQL_DELETE_CTMGRP,A,0,0,,,0
1,0030020005,A,0,0,,,0
1,0030020010,A,1,1,,,0
1,SQL_SEARCH_CTMLKG,A,0,0,,,0
1,SQL_ADSEARCH_CTMLKG,A,0,0,,,0
1,SQL_INSERT_CTMLKG,A,0,0,,,0
1,SQL_VIEW_CTMLKG,A,0,0,,,0
1,SQL_UPDATE_CTMLKG,A,0,0,,,0
1,SQL_DELETE_CTMLKG,A,0,0,,,0
1,0030030005,A,0,0,,,0
1,0030030010,A,0,0,,,0
1,SQL_SEARCH_MEDIA,A,0,0,,,0
1,SQL_VIEW_MEDIA,A,0,0,,,0
1,SQL_UPDATE_MEDIA,A,0,0,,,0
1,SQL_DELETE_MEDIA,A,0,0,,,0
1,0030050005,A,0,0,,,0
1,SQL_INSERT_MEDIA,A,0,0,,,0
1,SQL_APPROVE_MEDIA,A,0,0,,,0
1,0030060000,A,1,1,,,0
1,SQL_INSERT_CTMSCN,A,1,1,,,0
1,SQL_VIEW_CTMSCN,A,1,1,,,0
1,SQL_DELETE_CTMSCN,A,1,1,,,0
1,0030060005,A,1,1,,,0
1,0030060041,A,1,1,,,0
1,0030060042,A,1,1,,,0
1,SQL_SEARCH_APR,A,0,0,,,0
1,SQL_ADSEARCH_APR,A,0,0,,,0
1,SQL_VIEWBYCODE_CTM,A,0,0,,,0
1,SQL_VIEW_APR,A,0,0,,,0
1,SQL_CTM_APR,A,0,0,,,0
1,SQL_CTM_REJ,A,0,0,,,0
1,004001,A,1,1,,,0
1,004002,A,1,1,,,0
1,004004,A,1,1,,,0
1,IFC_SEARCH_IFC,A,1,1,,,0
1,IFC_ADSEARCH_IFC,A,1,1,,,0
1,IFC_INSERT_IFC,A,1,1,,,0
1,IFC_VIEW_IFC,A,1,1,,,0
1,IFC_UPDATE_IFC,A,1,1,,,0
1,IFC_DELETE_IFC,A,1,1,,,0
1,0040010005,A,1,1,,,0
1,0040010010,A,1,1,,,0
1,IFC_SEARCH_TARIFF,A,1,1,,,0
1,IFC_ADSEARCH_TARIFF,A,1,1,,,0
1,IFC_INSERT_TARIFF,A,1,1,,,0
1,IFC_VIEW_TARIFF,A,1,1,,,0
1,IFC_UPDATE_TARIFF,A,1,1,,,0
1,IFC_DELETE_TARIFF,A,1,1,,,0
1,0040020005,A,1,1,,,0
1,0040020010,A,1,1,,,0
1,IFC_SEARCH_IFCAUTOFEE,A,1,1,,,0
1,IFC_ADSEARCH_IFCAUTOFEE,A,1,1,,,0
1,IFC_INSERT_IFCAUTOFEE,A,1,1,,,0
1,IFC_VIEW_IFCAUTOFEE,A,1,1,,,0
1,IFC_UPDATE_IFCAUTOFEE,A,1,1,,,0
1,IFC_DELETE_IFCAUTOFEE,A,1,1,,,0
1,0040040005,A,1,1,,,0
1,0040040010,A,1,1,,,0
1,005001,A,1,1,,,0
1,005002,A,1,1,,,0
1,005003,A,1,1,,,0
1,005004,A,0,0,,,0
1,005005,A,0,0,,,0
1,005007,A,0,0,,,0
1,DPT_SEARCH_CATALOG,A,1,1,,,0
1,DPT_ADSEARCH_CATALOG,A,1,1,,,0
1,DPT_INSERT_CATALOG,A,1,1,,,0
1,DPT_VIEW_CATALOG,A,1,1,,,0
1,DPT_UPDATE_CATALOG,A,1,1,,,0
1,DPT_DELETE_CATALOG,A,1,1,,,0
1,0050010005,A,1,1,,,0
1,0050010010,A,1,1,,,0
1,DPT_SEARCH_DEPOSIT,A,1,1,,,0
1,DPT_ADSEARCH_DEPOSIT,A,1,1,,,0
1,DPT_INSERT_DEPOSIT,A,1,1,,,0
1,DPT_VIEW_DEPOSIT,A,1,1,,,0
1,DPT_UPDATE_DEPOSIT,A,1,1,,,0
1,DPT_DELETE_DEPOSIT,A,1,1,,,0
1,0050020005,A,1,1,,,0
1,DPT_PRINTPASSBOOK,A,1,1,,,0
1,0050020026,A,1,1,,,0
1,0050020027,A,1,1,,,0
1,0050020028,A,1,1,,,0
1,DPT_SEARCH_STOCKINVENTORY,A,0,0,,,0
1,DPT_ADSEARCH_STOCKINVENTORY,A,0,0,,,0
1,DPT_VIEW_STOCKINVENTORY,A,0,0,,,0
1,DPT_DELETE_STOCKINVENTORY,A,0,0,,,0
1,DPT_REFRESH_CLEARING,A,0,0,,,0
1,DPT_OCR,A,0,0,,,0
1,DPT_OCC,A,0,0,,,0
1,DPT_SEARCH_MODIFY,A,0,0,,,0
1,DPT_ADSEARCH_MODIFY,A,0,0,,,0
1,DPT_VIEWBYDEFACNO_DEPOSIT,A,0,0,,,0
1,DPT_VIEW_MODIFY,A,0,0,,,0
1,DPT_APPROVE_MODIFY,A,0,0,,,0
1,DPT_REJECT_MODIFY,A,0,0,,,0
1,006001,A,1,1,,,0
1,006002,A,1,1,,,0
1,006003,A,1,1,,,0
1,006005,A,0,0,,,0
1,006006,A,1,1,,,0
1,006007,A,1,1,,,0
1,006008,A,0,0,,,0
1,CRD_SEARCH_SP_CRDCAT,A,1,1,,,0
1,CRD_SEARCH_ADV_CRDCAT,A,1,1,,,0
1,CRD_INSERT_CRDCAT,A,1,1,,,0
1,CRD_VIEW_CRDCAT,A,1,1,,,0
1,CRD_UPDATE_CRDCAT,A,1,1,,,0
1,CRD_DELETE_CRDCAT,A,1,1,,,0
1,0060010005,A,1,1,,,0
1,0060010010,A,1,1,,,0
1,CRD_SEARCH_SP_CREDIT,A,1,1,,,0
1,CRD_SEARCH_ADV_CREDIT,A,1,1,,,0
1,CRD_OPN,A,1,1,,,0
1,CRD_VIEW_CREDIT,A,1,1,,,0
1,CRD_UPDATE_CREDIT,A,1,1,,,0
1,CRD_DELETE_CREDIT,A,1,1,,,0
1,0060020005,A,1,1,,,0
1,CRD_SEARCH_SP_CRDGRPLM,A,0,0,,,0
1,CRD_SEARCH_ADV_CRDGRPLM,A,0,0,,,0
1,CRD_INSERT_CRDGRPLM,A,0,0,,,0
1,CRD_VIEW_CRDGRPLM,A,0,0,,,0
1,CRD_UPDATE_CRDGRPLM,A,0,0,,,0
1,CRD_DELETE_CRDGRPLM,A,0,0,,,0
1,0060050005,A,0,0,,,0
1,0060050010,A,0,0,,,0
1,CRD_SEARCH_SP_CRDPL,A,1,1,,,0
1,CRD_SEARCH_ADV_CRDPL,A,1,1,,,0
1,CRD_PLO,A,1,1,,,0
1,CRD_VIEW_CRDPL,A,1,1,,,0
1,CRD_UPDATE_CRDPL,A,1,1,,,0
1,0060060005,A,1,1,,,0
1,CRD_SEARCH_SP_CRDSPL,A,1,1,,,0
1,CRD_SEARCH_ADV_CRDSPL,A,1,1,,,0
1,CRD_SPLO,A,1,1,,,0
1,CRD_VIEW_CRDSPL,A,1,1,,,0
1,CRD_UPDATE_CRDSPL,A,1,1,,,0
1,0060070005,A,1,1,,,0
1,CRD_SEARCH_SP_CREDIT_AP,A,0,0,,,0
1,CRD_SEARCH_ADV_CREDIT_AP,A,0,0,,,0
1,CRD_VIEWBYDEFACNO_CREDIT,A,0,0,,,0
1,CRD_VIEW_MODIFY,A,0,0,,,0
1,CRD_APPROVE_MODIFY,A,0,0,,,0
1,CRD_REJECT_MODIFY,A,0,0,,,0
1,007001,A,1,1,,,0
1,007006,A,1,1,,,0
1,007009,A,1,1,,,0
1,007020,A,1,1,,,0
1,007021,A,0,0,,,0
1,PMT_SEARCH_SP_PMTCAT,A,1,1,,,0
1,PMT_SEARCH_ADV_PMTCAT,A,1,1,,,0
1,PMT_INSERT_PMTCAT,A,1,1,,,0
1,PMT_VIEW_PMTCAT,A,1,1,,,0
1,PMT_UPDATE_PMTCAT,A,1,1,,,0
1,PMT_DELETE_PMTCAT,A,1,1,,,0
1,0070010005,A,1,1,,,0
1,0070010010,A,1,1,,,0
1,PMT_SEARCH_SP_QUEUE_OUTWAR,A,1,1,,,0
1,PMT_SEARCH_ADV_QUEUE_OUTWAR,A,1,1,,,0
1,PMT_VIEW_QUEUE_OUTWAR,A,1,1,,,0
1,0070060008,A,1,1,,,0
1,0070060009,A,1,1,,,0
1,DPT_SEARCH_ACCOUNTLINKAGE,A,1,1,,,0
1,DPT_INSERT_ACCOUNTLINKAGE,A,1,1,,,0
1,DPT_VIEW_ACCOUNTLINKAGE,A,1,1,,,0
1,DPT_UPDATE_ACCOUNTLINKAGE,A,1,1,,,0
1,DPT_DELETE_ACCOUNTLINKAGE,A,1,1,,,0
1,0070090005,A,1,1,,,0
1,0070090010,A,1,1,,,0
1,PMT_SEARCH_SP_QUEUE_INWAR,A,1,1,,,0
1,PMT_VIEW_QUEUE_INWAR,A,1,1,,,0
1,PMT_SEARCH_ADV_QUEUE_INWAR,A,1,1,,,0
1,0070200008,A,1,1,,,0
1,0070200009,A,1,1,,,0
1,PMT_SEARCH_SP_TXSFAST,A,0,0,,,0
1,PMT_VIEW_TXSFAST,A,0,0,,,0
1,0070210008,A,0,0,,,0
1,0070210009,A,0,0,,,0
1,0070210037,A,0,0,,,0
1,0070210038,A,0,0,,,0
1,010001,A,1,1,,,0
1,010002,A,1,1,,,0
1,MTG_SIMPLE_SEARCH_MORTGAGE_CATALOG,A,1,1,,,0
1,MTG_ADVANCED_SEARCH_MORTGAGE_CATALOG,A,1,1,,,0
1,MTG_INSERT_MORTGAGE_CATALOG,A,1,1,,,0
1,MTG_VIEW_MORTGAGE_CATALOG,A,1,1,,,0
1,MTG_UPDATE_MORTGAGE_CATALOG,A,1,1,,,0
1,MTG_DELETE_MORTGAGE_CATALOG,A,1,1,,,0
1,0100010005,A,1,1,,,0
1,0100010010,A,1,1,,,0
1,MTG_SIMPLE_SEARCH_MORTGAGE_ACCOUNT,A,1,1,,,0
1,MTG_ADVANCED_SEARCH_MORTGAGE_ACCOUNT,A,1,1,,,0
1,MTG_OPN,A,1,1,,,0
1,MTG_VIEW_MORTGAGE_ACCOUNT,A,1,1,,,0
1,MTG_UPDATE_MORTGAGE_ACCOUNT,A,1,1,,,0
1,MTG_DELETE_MORTGAGE_ACCOUNT,A,1,1,,,0
1,0100020005,A,1,1,,,0
1,011001,A,1,1,,,0
1,011002,A,1,1,,,0
1,012001,A,1,1,,,0
1,012002,A,1,1,,,0
1,ACT_MAN,A,1,1,,,0
1,012004,A,1,1,,,0
1,012005,A,1,1,,,0
1,012006,A,1,1,,,0
1,012007,A,1,1,,,0
1,ACT_ACCHRT_SER_SIMPLE,A,1,1,,,0
1,ACT_ACCHRT_SER_ADVANCE,A,1,1,,,0
1,ACT_ACCHRT_INS,A,1,1,,,0
1,ACT_ACCHRT_VIEW,A,1,1,,,0
1,ACT_ACCHRT_UPD,A,1,1,,,0
1,ACT_ACCHRT_DEL,A,1,1,,,0
1,0120020005,A,1,1,,,0
1,0120020010,A,1,1,,,0
1,0120030005,A,1,1,,,0
1,012004001,A,1,1,,,0
1,012004005,A,1,1,,,0
1,SQL_SEARCH_FACACT,A,1,1,,,0
1,SQL_ADSEARCH_FACACT,A,1,1,,,0
1,FAC_OPN,A,1,1,,,0
1,SQL_VIEW_FACACT,A,1,1,,,0
1,SQL_UPDATE_FACACT,A,1,1,,,0
1,SQL_DELETE_FACACT,A,1,1,,,0
1,0120040010005,A,1,1,,,0
1,SQL_SEARCH_FACCAT,A,1,1,,,0
1,SQL_ADSEARCH_FACCAT,A,1,1,,,0
1,SQL_INSERT_FACCAT,A,1,1,,,0
1,SQL_VIEW_FACCAT,A,1,1,,,0
1,SQL_UPDATE_FACCAT,A,1,1,,,0
1,SQL_DELETE_FACCAT,A,1,1,,,0
1,0120040050005,A,1,1,,,0
1,0120040050010,A,1,1,,,0
1,012005001,A,0,0,,,0
1,012005002,A,0,0,,,0
1,012005003,A,0,0,,,0
1,012005005,A,1,1,,,0
1,012005006,A,1,1,,,0
1,012005007,A,1,1,,,0
1,012005009,A,0,0,,,0
1,ACT_ACGRPDEF_SER_SIMPLE,A,0,0,,,0
1,ACT_ACGRPDEF_SER_ADVANCE,A,0,0,,,0
1,ACT_ACGRPDEF_INS,A,0,0,,,0
1,ACT_ACGRPDEF_VIEW,A,0,0,,,0
1,ACT_ACGRPDEF_UPD,A,0,0,,,0
1,ACT_ACGRPDEF_DEL,A,0,0,,,0
1,0120050010005,A,0,0,,,0
1,0120050010010,A,0,0,,,0
1,ACT_ACGRPDEFDTL_SER_SIMPLE,A,0,0,,,0
1,ACT_ACGRPDEFDTL_SER_ADVANCE,A,0,0,,,0
1,ACT_ACGRPDEFDTL_INS,A,0,0,,,0
1,ACT_ACGRPDEFDTL_VIEW,A,0,0,,,0
1,ACT_ACGRPDEFDTL_UPD,A,0,0,,,0
1,ACT_ACGRPDEFDTL_DEL,A,0,0,,,0
1,0120050020005,A,0,0,,,0
1,0120050020010,A,0,0,,,0
1,ACT_ACGRP_SER_SIMPLE,A,0,0,,,0
1,ACT_ACGRP_SER_ADVANCE,A,0,0,,,0
1,ACT_ACGRP_INS,A,0,0,,,0
1,ACT_ACGRP_VIEW,A,0,0,,,0
1,ACT_ACGRP_UPD,A,0,0,,,0
1,ACT_ACGRP_DEL,A,0,0,,,0
1,0120050030005,A,0,0,,,0
1,0120050030010,A,0,0,,,0
1,ACT_ACCOM_SER_SIMPLE,A,1,1,,,0
1,ACT_ACCOM_SER_ADVANCE,A,1,1,,,0
1,ACT_ACCOM_INS,A,1,1,,,0
1,ACT_ACCOM_VIEW,A,1,1,,,0
1,ACT_ACCOM_UPD,A,1,1,,,0
1,ACT_ACCOM_DEL,A,1,1,,,0
1,0120050050005,A,1,1,,,0
1,0120050050010,A,1,1,,,0
1,ACT_ACCLR_SER_SIMPLE,A,1,1,,,0
1,ACT_ACCLR_SER_ADVANCE,A,1,1,,,0
1,ACT_ACCLR_INS,A,1,1,,,0
1,ACT_ACCLR_VIEW,A,1,1,,,0
1,ACT_ACCLR_UPD,A,1,1,,,0
1,ACT_ACCLR_DEL,A,1,1,,,0
1,0120050060005,A,1,1,,,0
1,0120050060010,A,1,1,,,0
1,ACT_FXCLR_SER_SIMPLE,A,1,1,,,0
1,ACT_FXCLR_SER_ADVANCE,A,1,1,,,0
1,ACT_FXCLR_INS,A,1,1,,,0
1,ACT_FXCLR_VIEW,A,1,1,,,0
1,ACT_FXCLR_UPD,A,1,1,,,0
1,ACT_FXCLR_DEL,A,1,1,,,0
1,0120050070005,A,1,1,,,0
1,0120050070010,A,1,1,,,0
1,ACT_ACGLDEF_SER_SIMPLE,A,0,0,,,0
1,ACT_ACGLDEF_SER_ADVANCE,A,0,0,,,0
1,ACT_ACGLDEF_INS,A,0,0,,,0
1,ACT_ACGLDEF_VIEW,A,0,0,,,0
1,ACT_ACGLDEF_UPD,A,0,0,,,0
1,ACT_ACGLDEF_DEL,A,0,0,,,0
1,0120050090005,A,0,0,,,0
1,0120050090010,A,0,0,,,0
1,ACT_ACMAP_SER_SIMPLE,A,1,1,,,0
1,ACT_ACMAP_SER_ADVANCE,A,1,1,,,0
1,ACT_ACMAP_INS,A,1,1,,,0
1,ACT_ACMAP_VIEW,A,1,1,,,0
1,ACT_ACMAP_UPD,A,1,1,,,0
1,ACT_ACMAP_DEL,A,1,1,,,0
1,0120060005,A,1,1,,,0
1,0120060010,A,1,1,,,0
1,0120070000,A,1,1,,,0
1,0120070001,A,1,1,,,0
1,0120070002,A,1,1,,,0
1,0120070003,A,1,1,,,0
1,0120070004,A,1,1,,,0
1,0120070005,A,1,1,,,0
1,0120070010,A,1,1,,,0
1,013001,A,1,1,,,0
1,013002,A,1,1,,,0
1,013003,A,1,1,,,0
1,0130010002,A,1,1,,,0
1,0130010004,A,1,1,,,0
1,0130010006,A,1,1,,,0
1,0130010008,A,1,1,,,0
1,0130010009,A,1,1,,,0
1,0130010014,A,1,1,,,0
1,015001,A,1,1,,,0
1,015002,A,1,1,,,0
1,015003,A,1,1,,,0
1,015004,A,1,1,,,0
1,015005,A,1,1,,,0
1,015001001,A,1,1,,,0
1,015001002,A,1,1,,,0
1,015001003,A,1,1,,,0
1,015001004,A,1,1,,,0
1,015001005,A,1,1,,,0
1,015001006,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_CODE_LIST,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_CODE_LIST,A,1,1,,,0
1,ADM_INSERT_CODE_LIST,A,1,1,,,0
1,ADM_VIEW_CODE_LIST_BY_PRIMARY_KEY,A,1,1,,,0
1,ADM_UPDATE_CODE_LIST_BY_PRIMARY_KEY,A,1,1,,,0
1,ADM_DELETE_CODE_LIST_BY_PRIMARY_KEY,A,1,1,,,0
1,0150010010005,A,1,1,,,0
1,0150010010010,A,1,1,,,0
1,0150010020000,A,1,1,,,0
1,0150010020001,A,1,1,,,0
1,0150010020002,A,1,1,,,0
1,0150010020003,A,1,1,,,0
1,0150010020004,A,1,1,,,0
1,0150010020005,A,1,1,,,0
1,0150010020010,A,1,1,,,0
1,0150010040010,A,1,1,,,0
1,0150010040015,A,1,1,,,0
1,0150010050004,A,1,1,,,0
1,0150010050005,A,1,1,,,0
1,0150010050007,A,1,1,,,0
1,0150010050015,A,1,1,,,0
1,0150010060004,A,1,1,,,0
1,0150010060035,A,1,1,,,0
1,015002000001,A,1,1,,,0
1,015002000002,A,1,1,,,0
1,015002000003,A,1,1,,,0
1,015002000004,A,1,1,,,0
1,015002000005,A,1,1,,,0
1,015002000006,A,1,1,,,0
1,015002000007,A,1,1,,,0
1,015002000008,A,1,1,,,0
1,015002001,A,1,1,,,0
1,015002002,A,1,1,,,0
1,015002005,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_COUNTRY,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_COUNTRY,A,1,1,,,0
1,ADM_INSERT_COUNTRY,A,1,1,,,0
1,ADM_VIEW_COUNTRY,A,1,1,,,0
1,ADM_UPDATE_COUNTRY,A,1,1,,,0
1,ADM_DELETE_COUNTRY,A,1,1,,,0
1,0150020010005,A,1,1,,,0
1,0150020010010,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_CURRENCY,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_CURRENCY,A,1,1,,,0
1,ADM_INSERT_CURRENCY,A,1,1,,,0
1,ADM_VIEW_CURRENCY,A,1,1,,,0
1,ADM_UPDATE_CURRENCY,A,1,1,,,0
1,ADM_DELETE_CURRENCY,A,1,1,,,0
1,0150020020005,A,1,1,,,0
1,0150020020010,A,1,1,,,0
1,CSH_DENOM_SER_SIMPLE,A,1,1,,,0
1,CSH_DENOM_SER_ADVANCE,A,1,1,,,0
1,CSH_DENOM_INS,A,1,1,,,0
1,CSH_DENOM_VIEW,A,1,1,,,0
1,CSH_DENOM_UPD,A,1,1,,,0
1,CSH_DENOM_DEL,A,1,1,,,0
1,0150020050005,A,1,1,,,0
1,0150020050010,A,1,1,,,0
1,015003001,A,1,1,,,0
1,0150030010,A,1,1,,,0
1,015003002,A,1,1,,,0
1,015003003,A,1,1,,,0
1,015003004,A,1,1,,,0
1,015003005,A,1,1,,,0
1,015003006,A,1,1,,,0
1,015003008,A,1,1,,,0
1,015003009,A,1,1,,,0
1,015003010,A,1,1,,,0
1,015003011,A,1,1,,,0
1,015003012,A,1,1,,,0
1,015003013,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_BRANCH,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_BRANCH,A,1,1,,,0
1,ADM_INSERT_BRANCH,A,1,1,,,0
1,ADM_VIEW_BRANCH,A,1,1,,,0
1,ADM_UPDATE_BRANCH,A,1,1,,,0
1,ADM_DELETE_BRANCH,A,1,1,,,0
1,0150030010005,A,1,1,,,0
1,0150030010010,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_DEPARTMENT,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_DEPARTMENT,A,1,1,,,0
1,ADM_INSERT_DEPARTMENT,A,1,1,,,0
1,ADM_VIEW_DEPARTMENT,A,1,1,,,0
1,ADM_UPDATE_DEPARTMENT,A,1,1,,,0
1,ADM_DELETE_DEPARTMENT,A,1,1,,,0
1,0150030020005,A,1,1,,,0
1,0150030020010,A,1,1,,,0
1,ADM_INSERT_USER_ROLE,A,1,1,,,0
1,ADM_DELETE_USER_ROLE,A,1,1,,,0
1,0150030030005,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_USER_ACCOUNT,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_USER_ACCOUNT,A,1,1,,,0
1,ADM_INSERT_USER_ACCOUNT,A,1,1,,,0
1,ADM_VIEW_USER_ACCOUNT,A,1,1,,,0
1,ADM_UPDATE_USER_ACCOUNT,A,1,1,,,0
1,ADM_DELETE_USER_ACCOUNT,A,1,1,,,0
1,0150030040005,A,1,1,,,0
1,0150030040010,A,1,1,,,0
1,UMG_LOGOUT_USER,A,1,1,,,0
1,0150030050000,A,1,1,,,0
1,0150030050001,A,1,1,,,0
1,0150030050002,A,1,1,,,0
1,0150030050003,A,1,1,,,0
1,0150030050004,A,1,1,,,0
1,0150030050005,A,1,1,,,0
1,0150030050010,A,1,1,,,0
1,ADM_SIMPLE_SEARCH_USER_POLICY,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_USER_POLICY,A,1,1,,,0
1,ADM_INSERT_USER_POLICY,A,1,1,,,0
1,ADM_VIEW_USER_POLICY,A,1,1,,,0
1,ADM_UPDATE_USER_POLICY,A,1,1,,,0
1,ADM_DELETE_USER_POLICY,A,1,1,,,0
1,0150030060005,A,1,1,,,0
1,0150030060010,A,1,1,,,0
1,0150030080001,A,1,1,,,0
1,ADM_ADVANCED_SEARCH_USER_LIMIT,A,1,1,,,0
1,ADM_UPDATE_LIST_USER_LIMIT,A,1,1,,,0
1,0150030090001,A,1,1,,,0
1,ADM_REFRESH_BRANCH,A,1,1,,,0
1,ADM_CLOSE_BRANCH,A,1,1,,,0
1,OPNBANK,A,1,1,,,0
1,CLSBANK,A,1,1,,,0
1,FX_APPFXRATE_MDF,A,1,1,,,0
1,0150030110005,A,1,1,,,0
1,FX_APPFXRATE_APR,A,1,1,,,0
1,FX_APPFXRATE_REJECT,A,1,1,,,0
1,FX_APPFXRATE_VIEW,A,1,1,,,0
1,0150030120000,A,1,1,,,0
1,0150030120001,A,1,1,,,0
1,0150030120002,A,1,1,,,0
1,0150030120003,A,1,1,,,0
1,0150030120004,A,1,1,,,0
1,0150030120005,A,1,1,,,0
1,0150030120007,A,1,1,,,0
1,0150030120010,A,1,1,,,0
1,0150030120019,A,1,1,,,0
1,015004001,A,1,1,,,0
1,015004002,A,1,1,,,0
1,015004003,A,1,1,,,0
1,015004004,A,1,1,,,0
