Database,Accounting,Table,AccountBalance,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,Balance,DailyDebit,DailyCredit,WeeklyDebit,WeeklyCredit,MonthlyDebit,MonthlyCredit,QuarterlyDebit,QuarterlyCredit,HalfYearlyDebit,HalfYearlyCredit,YearlyDebit,YearlyCredit,WeekAverageBalance,MonthAverageBalance,QuarterAverageBalance,HalfYearAverageBalance,YearAverageBalance,CreatedOnUtc,UpdatedOnUtc,Id
006202010102060601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102070701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102080801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102090901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102101001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102111101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102121201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102131301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102141401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102151501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102161601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102171701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102181801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102191901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102202001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102212101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102222201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102232301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102242401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102252501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102262601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102272701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102282801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102292901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010102303001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201010901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201011901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201012901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010201013001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202010901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202011901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202012901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202010202013001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101010102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101010103,EUR,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101010104,SGD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101010106,THB,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101020001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020101030002,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020102010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020102010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020102010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020201010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020201010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020201010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020202010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203010901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203011001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203011101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202020203011201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010103,EUR,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010104,SGD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010106,THB,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030101010302,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030102010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030102010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030102010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030201010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030201010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030201010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030202010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203010901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203011001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203011101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006202030203011201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205020100000601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205030100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205040100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205040100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006205050100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000701,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100000901,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001602,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001702,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207010100001801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207020100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207030100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207030100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207040100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207050100000801,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207050100000802,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207050100001502,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207050100001802,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207050100002302,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207060100000601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207070100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207080100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207080100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207080100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207090100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207100100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207100100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207110100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120101000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120101000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120101000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120201000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120301000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120501000102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120501000202,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120501000302,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120501000402,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120501000502,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120601000102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120601000202,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120701000601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006207120801000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006208010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006208010100000202,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006208010100000203,EUR,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006208010100000204,SGD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006209010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006209010100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006209010100000302,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006210010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006210020100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006210030100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006210030100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006210030100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301020101010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301020102010102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030101010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030101010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030101010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030102010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030102010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030103010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030104010001,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030105010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030105010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030106010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301030107010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301040100000102,USD,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301050100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301050100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301060101010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301060101010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301060101010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301060102010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301070101010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301070101010201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301070101010301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301070102010101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301080101000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301080101000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301080201000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301080301000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006301080301000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303010100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303010100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303010100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303010100000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303010100000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000101,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000201,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000301,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000401,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000501,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
006303020100000601,MMK,006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
