Database,Accounting,Table,AccountMapping,,,
MappingId,MappingTableName,AccountName,MappingType,CreatedOnUtc,UpdatedOnUtc,Id
006405050100000501,40505010000,,A,,,0
006405050100000601,40505010000,,A,,,0
006405050100000701,40505010000,,A,,,0
006405060100000101,40506010000,,A,,,0
006405070100000101,40507010000,,A,,,0
006405070100000201,40507010000,,A,,,0
006405070100000301,40507010000,,A,,,0
006405070100000401,40507010000,,A,,,0
006405080101000101,40508010100,,A,,,0
006405080101000201,40508010100,,A,,,0
006405080101000301,40508010100,,A,,,0
006405080101000401,40508010100,,A,,,0
006405080101000501,40508010100,,A,,,0
006405080201000101,40508020100,,A,,,0
006405080201000201,40508020100,,A,,,0
006405080301000101,40508030100,,A,,,0
006405080301000201,40508030100,,A,,,0
006405080301000301,40508030100,,A,,,0
006405090100000101,40509010000,,A,,,0
006405090100000102,40509010000,,A,,,0
006405100100000101,40510010000,,A,,,0
006405110100000101,40511010000,,A,,,0
006405120101000101,40512010100,,A,,,0
006405120101000201,40512010100,,A,,,0
006405120201000101,40512020100,,A,,,0
006405120201000201,40512020100,,A,,,0
006405120201000301,40512020100,,A,,,0
006405120201000401,40512020100,,A,,,0
006405120201000501,40512020100,,A,,,0
006405120201000601,40512020100,,A,,,0
006405120201000701,40512020100,,A,,,0
006405120201000801,40512020100,,A,,,0
006405120201000901,40512020100,,A,,,0
006405120201001001,40512020100,,A,,,0
006405120201001101,40512020100,,A,,,0
006405120201001201,40512020100,,A,,,0
006405120201001301,40512020100,,A,,,0
006405120301000101,40512030100,,A,,,0
006405120301000201,40512030100,,A,,,0
006405120301000301,40512030100,,A,,,0
006405120301000401,40512030100,,A,,,0
006405120401000101,40512040100,,A,,,0
006405120501000101,40512050100,,A,,,0
006405120501000201,40512050100,,A,,,0
006405120501000301,40512050100,,A,,,0
006405120501000401,40512050100,,A,,,0
006405120501000501,40512050100,,A,,,0
006405120501000601,40512050100,,A,,,0
006405120501000701,40512050100,,A,,,0
006405120501000801,40512050100,,A,,,0
006406010100000101,40601010000,,A,,,0
006501010100000101,50101010000,,A,,,0
006501010100000201,50101010000,,A,,,0
006501010100000302,50101010000,,A,,,0
006501010100000401,50101010000,,A,,,0
006501010100000502,50101010000,,A,,,0
006502010100000101,50201010000,,A,,,0
006601010100000101,60101010000,,A,,,0
006601010100000201,60101010000,,A,,,0
006601010100000301,60101010000,,A,,,0
006601010100000401,60101010000,,A,,,0
006601010100000502,60101010000,,A,,,0
006602010100000102,60201010000,,A,,,0
006602010100000103,60201010000,,A,,,0
006602010100000104,60201010000,,A,,,0
006602010100000105,60201010000,,A,,,0
006602010100000106,60201010000,,A,,,0
007101010101010101,10101010101,,A,,,0
007101010101010201,10101010101,,A,,,0
007101010101010301,10101010101,,A,,,0
007101010101010401,10101010101,,A,,,0
007101010101010501,10101010101,,A,,,0
007101010101010602,10101010101,,A,,,0
007101010101010603,10101010101,,A,,,0
007101010101010701,10101010101,,A,,,0
007101010101010801,10101010101,,A,,,0
007101010101010902,10101010101,,A,,,0
007101010101010903,10101010101,,A,,,0
007101010101010904,10101010101,,A,,,0
007101010101011001,10101010101,,A,,,0
007101010101011101,10101010101,,A,,,0
007101010101011102,10101010101,,A,,,0
007101010101011103,10101010101,,A,,,0
007101010101011104,10101010101,,A,,,0
007101010101011201,10101010101,,A,,,0
007101010101011301,10101010101,,A,,,0
007101010101011302,10101010101,,A,,,0
007101010101011303,10101010101,,A,,,0
007101010101011304,10101010101,,A,,,0
007101010101011401,10101010101,,A,,,0
007101010101011501,10101010101,,A,,,0
007101010101011601,10101010101,,A,,,0
007101010101011702,10101010101,,A,,,0
007101010101011801,10101010101,,A,,,0
007101010101011901,10101010101,,A,,,0
007101010101012001,10101010101,,A,,,0
007101010101012101,10101010101,,A,,,0
007101010101012102,10101010101,,A,,,0
007101010101012103,10101010101,,A,,,0
007101010101012104,10101010101,,A,,,0
007101010101012201,10101010101,,A,,,0
007101010101012202,10101010101,,A,,,0
007101010101012203,10101010101,,A,,,0
007101010101012204,10101010101,,A,,,0
007101010101012301,10101010101,,A,,,0
007101010101012401,10101010101,,A,,,0
007101010101012402,10101010101,,A,,,0
007101010101012403,10101010101,,A,,,0
007101010101012404,10101010101,,A,,,0
007101010101012501,10101010101,,A,,,0
007101010101012601,10101010101,,A,,,0
007101010101012701,10101010101,,A,,,0
007101010102010101,10101010201,,A,,,0
007101010102010201,10101010201,,A,,,0
007101010102010301,10101010201,,A,,,0
007101010102010401,10101010201,,A,,,0
007101010102010501,10101010201,,A,,,0
007101010201010101,10101020101,,A,,,0
007101010201010201,10101020101,,A,,,0
007101010201010301,10101020101,,A,,,0
007101010201010401,10101020101,,A,,,0
007101010202010101,10101020201,,A,,,0
007101010202010201,10101020201,,A,,,0
007101020100000101,10102010000,,A,,,0
007101020100000201,10102010000,,A,,,0
007101020100000301,10102010000,,A,,,0
007101020100000401,10102010000,,A,,,0
007101020100000502,10102010000,,A,,,0
007101020100000503,10102010000,,A,,,0
007101020100000504,10102010000,,A,,,0
007101030100000101,10103010000,,A,,,0
007101030100000102,10103010000,,A,,,0
007101030100000103,10103010000,,A,,,0
007101030100000104,10103010000,,A,,,0
007101030100000106,10103010000,,A,,,0
007101040101000102,10104010100,,A,,,0
007101040101000104,10104010100,,A,,,0
007101040101000202,10104010100,,A,,,0
007101040101000302,10104010100,,A,,,0
007101040101000402,10104010100,,A,,,0
007101040101000506,10104010100,,A,,,0
007101040101000502,10104010100,,A,,,0
007101040101000604,10104010100,,A,,,0
007101040101000602,10104010100,,A,,,0
007101040101000704,10104010100,,A,,,0
007101040101000802,10104010100,,A,,,0
007101040101000902,10104010100,,A,,,0
007101040101001002,10104010100,,A,,,0
007101050100000101,10105010000,,A,,,0
007101060100000101,10106010000,,A,,,0
007101060100000102,10106010000,,A,,,0
007101070100000102,10107010000,,A,,,0
007101070100000103,10107010000,,A,,,0
007101070100000104,10107010000,,A,,,0
007101070100000106,10107010000,,A,,,0
007102010101000101,10201010100,,A,,,0
007102010101000201,10201010100,,A,,,0
007103010101010101,10301010101,,A,,,0
007103010101010201,10301010101,,A,,,0
007103010101010301,10301010101,,A,,,0
007103010101010401,10301010101,,A,,,0
007103010101010501,10301010101,,A,,,0
007103010101010601,10301010101,,A,,,0
007103010101010701,10301010101,,A,,,0
007103010101010802,10301010101,,A,,,0
007103010101010801,10301010101,,A,,,0
007103010101010901,10301010101,,A,,,0
007103010101011001,10301010101,,A,,,0
007103010101011101,10301010101,,A,,,0
007103010101011201,10301010101,,A,,,0
007103010201010101,10301020101,,A,,,0
007103010201010201,10301020101,,A,,,0
007103010202010101,10301020201,,A,,,0
007103010203010101,10301020301,,A,,,0
007103010204010101,10301020401,,A,,,0
007103010205010101,10301020501,,A,,,0
007103010206010101,10301020601,,A,,,0
007103010301010101,10301030101,,A,,,0
007103010301010201,10301030101,,A,,,0
007103010302010101,10301030201,,A,,,0
007103010302010201,10301030201,,A,,,0
007103010303010101,10301030301,,A,,,0
007103010304010101,10301030401,,A,,,0
007103010305010101,10301030501,,A,,,0
007103010306010101,10301030601,,A,,,0
007103010307010101,10301030701,,A,,,0
007103010307010201,10301030701,,A,,,0
007103020000000001,10302000000,,A,,,0
007103020101010102,10302010101,,A,,,0
007103030101010101,10303010101,,A,,,0
007103030101010201,10303010101,,A,,,0
007103030102010101,10303010201,,A,,,0
007103030202010101,10303020201,,A,,,0
007103040101010101,10304010101,,A,,,0
007103040101010201,10304010101,,A,,,0
007103040102010101,10304010201,,A,,,0
007103040201010101,10304020101,,A,,,0
007103040201010201,10304020101,,A,,,0
007103040202010101,10304020201,,A,,,0
007104010101000101,10401010100,,A,,,0
007104010201000101,10401020100,,A,,,0
007104010201000201,10401020100,,A,,,0
007104020101000101,10402010100,,A,,,0
007106010100000101,10601010000,,A,,,0
007106020100000101,10602010000,,A,,,0
007107010100000101,10701010000,,A,,,0
007107020100000101,10702010000,,A,,,0
007107030100000101,10703010000,,A,,,0
007107040100000101,10704010000,,A,,,0
007107050100000101,10705010000,,A,,,0
007107060100000101,10706010000,,A,,,0
007107070100000101,10707010000,,A,,,0
007108010100000101,10801010000,,A,,,0
007109010100000101,10901010000,,A,,,0
007109020100000101,10902010000,,A,,,0
007110010101000101,11001010100,,A,,,0
007110010101000201,11001010100,,A,,,0
007110020101000101,11002010100,,A,,,0
007110020101000201,11002010100,,A,,,0
007110020201010101,11002020101,,A,,,0
007110020201010201,11002020101,,A,,,0
007110020201010301,11002020101,,A,,,0
007110020201010401,11002020101,,A,,,0
007110020201010501,11002020101,,A,,,0
007110020201010601,11002020101,,A,,,0
007110020201010701,11002020101,,A,,,0
007110020201010801,11002020101,,A,,,0
007110020201010901,11002020101,,A,,,0
007110020201011001,11002020101,,A,,,0
007110020301000102,11002030100,,A,,,0
007110020401010101,11002040101,,A,,,0
007110020401010201,11002040101,,A,,,0
007110020401010301,11002040101,,A,,,0
007110020501000101,11002050100,,A,,,0
007110020601000101,11002060100,,A,,,0
007110020601000201,11002060100,,A,,,0
007110030100000101,11003010000,,A,,,0
007110040100000101,11004010000,,A,,,0
007110050101000101,11005010100,,A,,,0
007110050101000201,11005010100,,A,,,0
007110060100000101,11006010000,,A,,,0
007110060100000202,11006010000,,A,,,0
007110060100000301,11006010000,,A,,,0
007110060100000401,11006010000,,A,,,0
007110060100000502,11006010000,,A,,,0
007110060100000601,11006010000,,A,,,0
007110060100000701,11006010000,,A,,,0
007110060100000801,11006010000,,A,,,0
007110060100000901,11006010000,,A,,,0
007110060100001001,11006010000,,A,,,0
007110060100001101,11006010000,,A,,,0
007110060100001201,11006010000,,A,,,0
007110060100001202,11006010000,,A,,,0
007110060100001302,11006010000,,A,,,0
007110060100001402,11006010000,,A,,,0
007110060100001501,11006010000,,A,,,0
007110060100001601,11006010000,,A,,,0
007110060100001701,11006010000,,A,,,0
007110060100001801,11006010000,,A,,,0
007110060100001901,11006010000,,A,,,0
007110060100002001,11006010000,,A,,,0
007110060100002101,11006010000,,A,,,0
007110070100000101,11007010000,,A,,,0
007110070100000201,11007010000,,A,,,0
007110070100000301,11007010000,,A,,,0
007110070100000401,11007010000,,A,,,0
007110070100000501,11007010000,,A,,,0
007110070100000601,11007010000,,A,,,0
007110080100000101,11008010000,,A,,,0
007110090100000101,11009010000,,A,,,0
007110100100000001,11010010000,,A,,,0
007110100101000101,11010010100,,A,,,0
007110100101000201,11010010100,,A,,,0
007110100101000301,11010010100,,A,,,0
007110100101000401,11010010100,,A,,,0
007110100101000501,11010010100,,A,,,0
007110100101000601,11010010100,,A,,,0
007110100101000701,11010010100,,A,,,0
007110100101000801,11010010100,,A,,,0
007110100101000901,11010010100,,A,,,0
007110100101001001,11010010100,,A,,,0
007110100101001101,11010010100,,A,,,0
007110100101001201,11010010100,,A,,,0
007110100101001301,11010010100,,A,,,0
007110100201000101,11010020100,,A,,,0
007110100201000201,11010020100,,A,,,0
007110100201000301,11010020100,,A,,,0
007110100201000401,11010020100,,A,,,0
007110100301000101,11010030100,,A,,,0
007110100301000201,11010030100,,A,,,0
007110100301000301,11010030100,,A,,,0
007110100301000401,11010030100,,A,,,0
007110100301000501,11010030100,,A,,,0
007110100301000601,11010030100,,A,,,0
007110100301000701,11010030100,,A,,,0
007110100301000801,11010030100,,A,,,0
007110100301000901,11010030100,,A,,,0
007110100301001001,11010030100,,A,,,0
007110100301001101,11010030100,,A,,,0
007110100301001201,11010030100,,A,,,0
007110100301001301,11010030100,,A,,,0
007110100401000101,11010040100,,A,,,0
007110100401000201,11010040100,,A,,,0
007110100401000301,11010040100,,A,,,0
007110100401000401,11010040100,,A,,,0
007110100401000501,11010040100,,A,,,0
007110100401000601,11010040100,,A,,,0
007110100401000701,11010040100,,A,,,0
007110100401000801,11010040100,,A,,,0
007110100401000901,11010040100,,A,,,0
007110100401001001,11010040100,,A,,,0
007110100501000101,11010050100,,A,,,0
007110100501000201,11010050100,,A,,,0
007110100501000301,11010050100,,A,,,0
007110100501000401,11010050100,,A,,,0
007110100501000501,11010050100,,A,,,0
007110100501000601,11010050100,,A,,,0
007110100501000701,11010050100,,A,,,0
007110100501000801,11010050100,,A,,,0
007110100501000901,11010050100,,A,,,0
007110100501001001,11010050100,,A,,,0
007110100601000101,11010060100,,A,,,0
007110100601000201,11010060100,,A,,,0
007110100601000301,11010060100,,A,,,0
007110100601000401,11010060100,,A,,,0
007110100601000501,11010060100,,A,,,0
007110100601000601,11010060100,,A,,,0
007110100601000701,11010060100,,A,,,0
007110100601000801,11010060100,,A,,,0
007110100601000901,11010060100,,A,,,0
007110100601001001,11010060100,,A,,,0
007110100601001101,11010060100,,A,,,0
007110100601001201,11010060100,,A,,,0
007110100601001301,11010060100,,A,,,0
007110100601001401,11010060100,,A,,,0
007110100701000101,11010070100,,A,,,0
007110100701000201,11010070100,,A,,,0
007110100701000301,11010070100,,A,,,0
007110100701000401,11010070100,,A,,,0
007110100701000501,11010070100,,A,,,0
007110100701000601,11010070100,,A,,,0
007110100701000701,11010070100,,A,,,0
007110100701000801,11010070100,,A,,,0
007110100701000901,11010070100,,A,,,0
007110100701001001,11010070100,,A,,,0
007110100701001101,11010070100,,A,,,0
007110100701001201,11010070100,,A,,,0
007110100701001301,11010070100,,A,,,0
007110100701001401,11010070100,,A,,,0
007110100801000101,11010080100,,A,,,0
007110100801000201,11010080100,,A,,,0
007110100801000301,11010080100,,A,,,0
007110100801000401,11010080100,,A,,,0
007110100801000501,11010080100,,A,,,0
007110100801000601,11010080100,,A,,,0
007110100801000701,11010080100,,A,,,0
007110100801000801,11010080100,,A,,,0
007110100801000901,11010080100,,A,,,0
007110100801001001,11010080100,,A,,,0
007110100801001101,11010080100,,A,,,0
007110100801001201,11010080100,,A,,,0
007110100801001301,11010080100,,A,,,0
007110100901000101,11010090100,,A,,,0
007110100901000201,11010090100,,A,,,0
007110100901000301,11010090100,,A,,,0
007110100901000401,11010090100,,A,,,0
007110100901000501,11010090100,,A,,,0
007110100901000601,11010090100,,A,,,0
007110100901000701,11010090100,,A,,,0
007110100901000801,11010090100,,A,,,0
007110100901000901,11010090100,,A,,,0
007110100901001001,11010090100,,A,,,0
007110101001000101,11010100100,,A,,,0
007110101001000201,11010100100,,A,,,0
007110101001000301,11010100100,,A,,,0
007110101001000401,11010100100,,A,,,0
007110101001000501,11010100100,,A,,,0
007110101001000601,11010100100,,A,,,0
007110101001000701,11010100100,,A,,,0
007110101001000801,11010100100,,A,,,0
007110101001000901,11010100100,,A,,,0
007110101001001001,11010100100,,A,,,0
007110101001001101,11010100100,,A,,,0
007110101101000101,11010110100,,A,,,0
007110101101000201,11010110100,,A,,,0
007110101101000301,11010110100,,A,,,0
007110101101000401,11010110100,,A,,,0
007110101101000501,11010110100,,A,,,0
007110101101000601,11010110100,,A,,,0
007110101101000701,11010110100,,A,,,0
007110101101000801,11010110100,,A,,,0
007110101101000901,11010110100,,A,,,0
007110101101001001,11010110100,,A,,,0
007110101101001101,11010110100,,A,,,0
007110101101001201,11010110100,,A,,,0
007110110101000101,11011010100,,A,,,0
007110110201000101,11011020100,,A,,,0
007110110301000101,11011030100,,A,,,0
007110110401000101,11011040100,,A,,,0
007110110501000101,11011050100,,A,,,0
007110110601000101,11011060100,,A,,,0
007110110701000101,11011070100,,A,,,0
007110110801000101,11011080100,,A,,,0
007201010101000101,20101010100,,A,,,0
007201010201000101,20101020100,,A,,,0
007201010201000202,20101020100,,A,,,0
007201010201000301,20101020100,,A,,,0
007201010201000401,20101020100,,A,,,0
007201010201000402,20101020100,,A,,,0
007201010201000502,20101020100,,A,,,0
007201010201000601,20101020100,,A,,,0
007201010201000701,20101020100,,A,,,0
007201010201000801,20101020100,,A,,,0
007201010201000901,20101020100,,A,,,0
007201010201001001,20101020100,,A,,,0
007201010201001101,20101020100,,A,,,0
007201010201001201,20101020100,,A,,,0
007201010201001301,20101020100,,A,,,0
007201010201001302,20101020100,,A,,,0
007201010201001401,20101020100,,A,,,0
007201010201001402,20101020100,,A,,,0
007201010201001501,20101020100,,A,,,0
007201010201001502,20101020100,,A,,,0
007201010201001601,20101020100,,A,,,0
007201010201001602,20101020100,,A,,,0
007201010201001701,20101020100,,A,,,0
007201010201001801,20101020100,,A,,,0
007201010201001901,20101020100,,A,,,0
007201010201001902,20101020100,,A,,,0
007201010201002001,20101020100,,A,,,0
007201010201002101,20101020100,,A,,,0
007201010201002201,20101020100,,A,,,0
007201010201002302,20101020100,,A,,,0
007202010101010101,20201010101,,A,,,0
007202010101010201,20201010101,,A,,,0
007202010101010301,20201010101,,A,,,0
007202010101010401,20201010101,,A,,,0
007202010101010501,20201010101,,A,,,0
007202010101010601,20201010101,,A,,,0
007202010101010602,20201010101,,A,,,0
007202010101010701,20201010101,,A,,,0
007202010101010801,20201010101,,A,,,0
007202010101010901,20201010101,,A,,,0
007202010101011001,20201010101,,A,,,0
007202010101011101,20201010101,,A,,,0
007202010101011201,20201010101,,A,,,0
007202010101011301,20201010101,,A,,,0
007202010101011401,20201010101,,A,,,0
007202010101011501,20201010101,,A,,,0
007202010101011601,20201010101,,A,,,0
007202010101011701,20201010101,,A,,,0
007202010101011801,20201010101,,A,,,0
007202010101011901,20201010101,,A,,,0
007202010101012001,20201010101,,A,,,0
007202010101012002,20201010101,,A,,,0
007202010101012101,20201010101,,A,,,0
007202010101012201,20201010101,,A,,,0
007202010101012301,20201010101,,A,,,0
007202010101012401,20201010101,,A,,,0
007202010101012501,20201010101,,A,,,0
007202010101012601,20201010101,,A,,,0
007202010101012602,20201010101,,A,,,0
007202010101012701,20201010101,,A,,,0
007202010101012801,20201010101,,A,,,0
007202010101012901,20201010101,,A,,,0
007202010101013001,20201010101,,A,,,0
007202010101013101,20201010101,,A,,,0
007202010102010101,20201010201,,A,,,0
007202010102010201,20201010201,,A,,,0
007202010102030301,20201010203,,A,,,0
007202010102040401,20201010204,,A,,,0
007202010102050501,20201010205,,A,,,0
007202010102060601,20201010206,,A,,,0
007202010102070701,20201010207,,A,,,0
007202010102080801,20201010208,,A,,,0
007202010102090901,20201010209,,A,,,0
007202010102101001,20201010210,,A,,,0
007202010102111101,20201010211,,A,,,0
007202010102121201,20201010212,,A,,,0
007202010102131301,20201010213,,A,,,0
007202010102141401,20201010214,,A,,,0
007202010102151501,20201010215,,A,,,0
007202010102161601,20201010216,,A,,,0
007202010102171701,20201010217,,A,,,0
007202010102181801,20201010218,,A,,,0
007202010102191901,20201010219,,A,,,0
007202010102202001,20201010220,,A,,,0
007202010102212101,20201010221,,A,,,0
007202010102222201,20201010222,,A,,,0
007202010102232301,20201010223,,A,,,0
007202010102242401,20201010224,,A,,,0
007202010102252501,20201010225,,A,,,0
007202010102262601,20201010226,,A,,,0
007202010102272701,20201010227,,A,,,0
007202010102282801,20201010228,,A,,,0
007202010102292901,20201010229,,A,,,0
007202010102303001,20201010230,,A,,,0
007202010201010101,20201020101,,A,,,0
007202010201010201,20201020101,,A,,,0
007202010201010301,20201020101,,A,,,0
007202010201010401,20201020101,,A,,,0
007202010201010501,20201020101,,A,,,0
007202010201010601,20201020101,,A,,,0
007202010201010701,20201020101,,A,,,0
007202010201010801,20201020101,,A,,,0
007202010201010901,20201020101,,A,,,0
007202010201011001,20201020101,,A,,,0
007202010201011101,20201020101,,A,,,0
007202010201011201,20201020101,,A,,,0
007202010201011301,20201020101,,A,,,0
007202010201011401,20201020101,,A,,,0
007202010201011501,20201020101,,A,,,0
007202010201011601,20201020101,,A,,,0
007202010201011701,20201020101,,A,,,0
007202010201011801,20201020101,,A,,,0
007202010201011901,20201020101,,A,,,0
007202010201012001,20201020101,,A,,,0
007202010201012101,20201020101,,A,,,0
007202010201012201,20201020101,,A,,,0
007202010201012301,20201020101,,A,,,0
007202010201012401,20201020101,,A,,,0
007202010201012501,20201020101,,A,,,0
007202010201012601,20201020101,,A,,,0
007202010201012701,20201020101,,A,,,0
007202010201012801,20201020101,,A,,,0
007202010201012901,20201020101,,A,,,0
007202010201013001,20201020101,,A,,,0
007202010202010101,20201020201,,A,,,0
007202010202010201,20201020201,,A,,,0
007202010202010301,20201020201,,A,,,0
007202010202010401,20201020201,,A,,,0
007202010202010501,20201020201,,A,,,0
007202010202010601,20201020201,,A,,,0
007202010202010701,20201020201,,A,,,0
007202010202010801,20201020201,,A,,,0
007202010202010901,20201020201,,A,,,0
007202010202011001,20201020201,,A,,,0
007202010202011101,20201020201,,A,,,0
007202010202011201,20201020201,,A,,,0
007202010202011301,20201020201,,A,,,0
007202010202011401,20201020201,,A,,,0
007202010202011501,20201020201,,A,,,0
007202010202011601,20201020201,,A,,,0
007202010202011701,20201020201,,A,,,0
007202010202011801,20201020201,,A,,,0
007202010202011901,20201020201,,A,,,0
007202010202012001,20201020201,,A,,,0
007202010202012101,20201020201,,A,,,0
007202010202012201,20201020201,,A,,,0
007202010202012301,20201020201,,A,,,0
007202010202012401,20201020201,,A,,,0
007202010202012501,20201020201,,A,,,0
007202010202012601,20201020201,,A,,,0
007202010202012701,20201020201,,A,,,0
007202010202012801,20201020201,,A,,,0
007202010202012901,20201020201,,A,,,0
007202010202013001,20201020201,,A,,,0
007202020101010102,20202010101,,A,,,0
007202020101010103,20202010101,,A,,,0
007202020101010104,20202010101,,A,,,0
007202020101010106,20202010101,,A,,,0
007202020101020001,20202010102,,A,,,0
007202020101030002,20202010103,,A,,,0
007202020102010101,20202010201,,A,,,0
007202020102010201,20202010201,,A,,,0
007202020102010301,20202010201,,A,,,0
007202020201010101,20202020101,,A,,,0
007202020201010201,20202020101,,A,,,0
007202020201010301,20202020101,,A,,,0
007202020202010101,20202020201,,A,,,0
007202020203010101,20202020301,,A,,,0
007202020203010201,20202020301,,A,,,0
007202020203010301,20202020301,,A,,,0
007202020203010401,20202020301,,A,,,0
007202020203010501,20202020301,,A,,,0
007202020203010601,20202020301,,A,,,0
007202020203010701,20202020301,,A,,,0
007202020203010801,20202020301,,A,,,0
007202020203010901,20202020301,,A,,,0
007202020203011001,20202020301,,A,,,0
007202020203011101,20202020301,,A,,,0
007202020203011201,20202020301,,A,,,0
007202030101010102,20203010101,,A,,,0
007202030101010103,20203010101,,A,,,0
007202030101010104,20203010101,,A,,,0
007202030101010106,20203010101,,A,,,0
007202030101010201,20203010101,,A,,,0
007202030101010302,20203010101,,A,,,0
007202030102010101,20203010201,,A,,,0
007202030102010201,20203010201,,A,,,0
007202030102010301,20203010201,,A,,,0
007202030201010101,20203020101,,A,,,0
007202030201010201,20203020101,,A,,,0
007202030201010301,20203020101,,A,,,0
007202030202010101,20203020201,,A,,,0
007202030203010101,20203020301,,A,,,0
007202030203010201,20203020301,,A,,,0
007202030203010301,20203020301,,A,,,0
007202030203010401,20203020301,,A,,,0
007202030203010501,20203020301,,A,,,0
007202030203010601,20203020301,,A,,,0
007202030203010701,20203020301,,A,,,0
007202030203010801,20203020301,,A,,,0
007202030203010901,20203020301,,A,,,0
007202030203011001,20203020301,,A,,,0
007202030203011101,20203020301,,A,,,0
007202030203011201,20203020301,,A,,,0
007205010100000101,20501010000,,A,,,0
007205020100000101,20502010000,,A,,,0
007205020100000201,20502010000,,A,,,0
007205020100000301,20502010000,,A,,,0
007205020100000401,20502010000,,A,,,0
007205020100000501,20502010000,,A,,,0
007205020100000601,20502010000,,A,,,0
007205030100000101,20503010000,,A,,,0
007205040100000101,20504010000,,A,,,0
007205040100000201,20504010000,,A,,,0
007205050100000101,20505010000,,A,,,0
007207010100000101,20701010000,,A,,,0
007207010100000201,20701010000,,A,,,0
007207010100000301,20701010000,,A,,,0
007207010100000401,20701010000,,A,,,0
007207010100000501,20701010000,,A,,,0
007207010100000601,20701010000,,A,,,0
007207010100000701,20701010000,,A,,,0
007207010100000801,20701010000,,A,,,0
007207010100000901,20701010000,,A,,,0
007207010100001001,20701010000,,A,,,0
007207010100001101,20701010000,,A,,,0
007207010100001201,20701010000,,A,,,0
007207010100001301,20701010000,,A,,,0
007207010100001401,20701010000,,A,,,0
007207010100001501,20701010000,,A,,,0
007207010100001602,20701010000,,A,,,0
007207010100001702,20701010000,,A,,,0
007207010100001801,20701010000,,A,,,0
007207020100000101,20702010000,,A,,,0
007207030100000101,20703010000,,A,,,0
007207030100000201,20703010000,,A,,,0
007207040100000101,20704010000,,A,,,0
007207050100000801,20705010000,,A,,,0
007207050100000802,20705010000,,A,,,0
007207050100001502,20705010000,,A,,,0
007207050100001802,20705010000,,A,,,0
007207050100002302,20705010000,,A,,,0
007207060100000101,20706010000,,A,,,0
007207060100000201,20706010000,,A,,,0
007207060100000301,20706010000,,A,,,0
007207060100000401,20706010000,,A,,,0
007207060100000501,20706010000,,A,,,0
007207060100000601,20706010000,,A,,,0
007207070100000101,20707010000,,A,,,0
007207080100000101,20708010000,,A,,,0
007207080100000201,20708010000,,A,,,0
007207080100000301,20708010000,,A,,,0
007207090100000101,20709010000,,A,,,0
007207100100000101,20710010000,,A,,,0
007207100100000201,20710010000,,A,,,0
007207110100000101,20711010000,,A,,,0
007207120101000101,20712010100,,A,,,0
007207120101000201,20712010100,,A,,,0
007207120101000301,20712010100,,A,,,0
007207120201000101,20712020100,,A,,,0
007207120301000101,20712030100,,A,,,0
007207120501000102,20712050100,,A,,,0
007207120501000202,20712050100,,A,,,0
007207120501000302,20712050100,,A,,,0
007207120501000402,20712050100,,A,,,0
007207120501000502,20712050100,,A,,,0
007207120601000102,20712060100,,A,,,0
007207120601000202,20712060100,,A,,,0
007207120701000101,20712070100,,A,,,0
007207120701000201,20712070100,,A,,,0
007207120701000301,20712070100,,A,,,0
007207120701000401,20712070100,,A,,,0
007207120701000501,20712070100,,A,,,0
007207120701000601,20712070100,,A,,,0
007207120801000101,20712080100,,A,,,0
007208010100000101,20801010000,,A,,,0
007208010100000202,20801010000,,A,,,0
007208010100000203,20801010000,,A,,,0
007208010100000204,20801010000,,A,,,0
007209010100000101,20901010000,,A,,,0
007209010100000201,20901010000,,A,,,0
007209010100000302,20901010000,,A,,,0
007210010100000101,21001010000,,A,,,0
007210020100000101,21002010000,,A,,,0
007210030100000101,21003010000,,A,,,0
007210030100000201,21003010000,,A,,,0
007210030100000301,21003010000,,A,,,0
007301010100000101,30101010000,,A,,,0
007301020101010101,30102010101,,A,,,0
007301020102010102,30102010201,,A,,,0
007301030101010101,30103010101,,A,,,0
007301030101010201,30103010101,,A,,,0
007301030101010301,30103010101,,A,,,0
007301030102010101,30103010201,,A,,,0
007301030102010201,30103010201,,A,,,0
007301030103010101,30103010301,,A,,,0
007301030104010001,30103010401,,A,,,0
007301030105010101,30103010501,,A,,,0
007301030106010101,30103010601,,A,,,0
007301030107010101,30103010701,,A,,,0
007301040100000102,30104010000,,A,,,0
007301050100000101,30105010000,,A,,,0
007301050100000201,30105010000,,A,,,0
007301060101010101,30106010101,,A,,,0
007301060101010201,30106010101,,A,,,0
007301060101010301,30106010101,,A,,,0
007301060102010101,30106010201,,A,,,0
007301070101010101,30107010101,,A,,,0
007301070101010201,30107010101,,A,,,0
007301070101010301,30107010101,,A,,,0
007301070102010101,30107010201,,A,,,0
007301080101000101,30108010100,,A,,,0
007301080101000201,30108010100,,A,,,0
007301080201000101,30108020100,,A,,,0
007301080301000101,30108030100,,A,,,0
007301080301000201,30108030100,,A,,,0
007303010100000101,30301010000,,A,,,0
007303010100000201,30301010000,,A,,,0
007303010100000301,30301010000,,A,,,0
007303010100000401,30301010000,,A,,,0
007303010100000501,30301010000,,A,,,0
007303020100000101,30302010000,,A,,,0
007303020100000201,30302010000,,A,,,0
007303020100000301,30302010000,,A,,,0
007303020100000401,30302010000,,A,,,0
007303020100000501,30302010000,,A,,,0
007303020100000601,30302010000,,A,,,0
007303020100000701,30302010000,,A,,,0
007303020100000801,30302010000,,A,,,0
007303020100000901,30302010000,,A,,,0
