Database,Accounting,Table,AccountBalance,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,Balance,DailyDebit,DailyCredit,WeeklyDebit,WeeklyCredit,MonthlyDebit,MonthlyCredit,QuarterlyDebit,QuarterlyCredit,HalfYearlyDebit,HalfYearlyCredit,YearlyDebit,YearlyCredit,WeekAverageBalance,MonthAverageBalance,QuarterAverageBalance,HalfYearAverageBalance,YearAverageBalance,CreatedOnUtc,UpdatedOnUtc,Id
008202010101020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101060602,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101151501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101181801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101191901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101202001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101202002,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101212101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101222201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101232301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101242401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101252501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101262601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101262602,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101272701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101282801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101292901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101303001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010101313101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102151501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102181801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102191901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102202001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102212101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102222201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102232301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102242401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102252501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102262601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102272701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102282801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102292901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010102303001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201151501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201181801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201191901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201202001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201212101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201222201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201232301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201242401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201252501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201262601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201272701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201282801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201292901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010201303001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202151501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202181801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202191901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202202001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202212101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202222201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202232301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202242401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202252501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202262601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202272701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202282801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202292901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202010202303001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101010102,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101010103,EUR,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101010104,SGD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101010106,THB,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020101030302,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020102010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020102020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020102030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020201010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020201020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020201030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020202010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202020203121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101010102,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101010103,EUR,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101010104,SGD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101010106,THB,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030101030302,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030102010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030102020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030102030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030201010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030201020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030201030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030202010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008202030203121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205010100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205020100060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205030100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205040100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205040100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205050100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008205060100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100151501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100161602,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100171702,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207010100181801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207020100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207030100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207030100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207040100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100070701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100080801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100080802,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100090901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100101001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100111101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100121201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100131301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100141401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100151502,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100161601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100171701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100181802,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100191901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100202001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100212101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100222201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100232302,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100242401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100252501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100262601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100272701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100282801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100292901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100303001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100313101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100323201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100333301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100343401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100353501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100363601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100363602,USD,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100373701,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100383801,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100393901,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100404001,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100414101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207050100424201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100010101,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100020201,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100030301,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100040401,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100050501,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
008207060100060601,MMK,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
