Database,Accounting,Table,AccountMapping,,,
004110020601020201,11002060102,,A,,,0
004110030100010101,11003010001,,A,,,0
004110040100010101,11004010001,,A,,,0
004110050101010101,11005010101,,A,,,0
004110050101020201,11005010102,,A,,,0
004110060100010101,11006010001,,A,,,0
004110060100020202,11006010002,,A,,,0
004110060100030301,11006010003,,A,,,0
004110060100040401,11006010004,,A,,,0
004110060100050502,11006010005,,A,,,0
004110060100060601,11006010006,,A,,,0
004110060100070701,11006010007,,A,,,0
004110060100080801,11006010008,,A,,,0
004110060100090901,11006010009,,A,,,0
004110060100101001,11006010010,,A,,,0
004110060100111101,11006010011,,A,,,0
004110060100121201,11006010012,,A,,,0
004110060100121202,11006010012,,A,,,0
004110060100131302,11006010013,,A,,,0
004110060100141402,11006010014,,A,,,0
004110060100151501,11006010015,,A,,,0
004110060100161601,11006010016,,A,,,0
004110060100171701,11006010017,,A,,,0
004110060100181801,11006010018,,A,,,0
004110060100191901,11006010019,,A,,,0
004110060100202001,11006010020,,A,,,0
004110060100212101,11006010021,,A,,,0
004110070100010101,11007010001,,A,,,0
004110070100020201,11007010002,,A,,,0
004110070100030301,11007010003,,A,,,0
004110070100040401,11007010004,,A,,,0
004110070100050501,11007010005,,A,,,0
004110070100060601,11007010006,,A,,,0
004110080100010101,11008010001,,A,,,0
004110090100010101,11009010001,,A,,,0
004110100100000001,11010010000,,A,,,0
004110100101010101,11010010101,,A,,,0
004110100101020201,11010010102,,A,,,0
004110100101030301,11010010103,,A,,,0
004110100101040401,11010010104,,A,,,0
004110100101050501,11010010105,,A,,,0
004110100101060601,11010010106,,A,,,0
004110100101070701,11010010107,,A,,,0
004110100101080801,11010010108,,A,,,0
004110100101090901,11010010109,,A,,,0
004110100101101001,11010010110,,A,,,0
004110100101111101,11010010111,,A,,,0
004110100101121201,11010010112,,A,,,0
004110100101131301,11010010113,,A,,,0
004110100201010101,11010020101,,A,,,0
004110100201020201,11010020102,,A,,,0
004110100201030301,11010020103,,A,,,0
004110100201040401,11010020104,,A,,,0
004110100301010101,11010030101,,A,,,0
004110100301020201,11010030102,,A,,,0
004110100301030301,11010030103,,A,,,0
004110100301040401,11010030104,,A,,,0
004110100301050501,11010030105,,A,,,0
004110100301060601,11010030106,,A,,,0
004110100301070701,11010030107,,A,,,0
004110100301080801,11010030108,,A,,,0
004110100301090901,11010030109,,A,,,0
004110100301101001,11010030110,,A,,,0
004110100301111101,11010030111,,A,,,0
004110100301121201,11010030112,,A,,,0
004110100301131301,11010030113,,A,,,0
004110100401010101,11010040101,,A,,,0
004110100401020201,11010040102,,A,,,0
004110100401030301,11010040103,,A,,,0
004110100401040401,11010040104,,A,,,0
004110100401050501,11010040105,,A,,,0
004110100401060601,11010040106,,A,,,0
004110100401070701,11010040107,,A,,,0
004110100401080801,11010040108,,A,,,0
004110100401090901,11010040109,,A,,,0
004110100401101001,11010040110,,A,,,0
004110100501010101,11010050101,,A,,,0
004110100501020201,11010050102,,A,,,0
004110100501030301,11010050103,,A,,,0
004110100501040401,11010050104,,A,,,0
004110100501050501,11010050105,,A,,,0
004110100501060601,11010050106,,A,,,0
004110100501070701,11010050107,,A,,,0
004110100501080801,11010050108,,A,,,0
004110100501090901,11010050109,,A,,,0
004110100501101001,11010050110,,A,,,0
004110100601010101,11010060101,,A,,,0
004110100601020201,11010060102,,A,,,0
004110100601030301,11010060103,,A,,,0
004110100601040401,11010060104,,A,,,0
004110100601050501,11010060105,,A,,,0
004110100601060601,11010060106,,A,,,0
004110100601070701,11010060107,,A,,,0
004110100601080801,11010060108,,A,,,0
004110100601090901,11010060109,,A,,,0
004110100601101001,11010060110,,A,,,0
004110100601111101,11010060111,,A,,,0
004110100601121201,11010060112,,A,,,0
004110100601131301,11010060113,,A,,,0
004110100601141401,11010060114,,A,,,0
004110100701010101,11010070101,,A,,,0
004110100701020201,11010070102,,A,,,0
004110100701030301,11010070103,,A,,,0
004110100701040401,11010070104,,A,,,0
004110100701050501,11010070105,,A,,,0
004110100701060601,11010070106,,A,,,0
004110100701070701,11010070107,,A,,,0
004110100701080801,11010070108,,A,,,0
004110100701090901,11010070109,,A,,,0
004110100701101001,11010070110,,A,,,0
004110100701111101,11010070111,,A,,,0
004110100701121201,11010070112,,A,,,0
004110100701131301,11010070113,,A,,,0
004110100701141401,11010070114,,A,,,0
004110100801010101,11010080101,,A,,,0
004110100801020201,11010080102,,A,,,0
004110100801030301,11010080103,,A,,,0
004110100801040401,11010080104,,A,,,0
004110100801050501,11010080105,,A,,,0
004110100801060601,11010080106,,A,,,0
004110100801070701,11010080107,,A,,,0
004110100801080801,11010080108,,A,,,0
004110100801090901,11010080109,,A,,,0
004110100801101001,11010080110,,A,,,0
004110100801111101,11010080111,,A,,,0
004110100801121201,11010080112,,A,,,0
004110100801131301,11010080113,,A,,,0
004110100901010101,11010090101,,A,,,0
004110100901020201,11010090102,,A,,,0
004110100901030301,11010090103,,A,,,0
004110100901040401,11010090104,,A,,,0
004110100901050501,11010090105,,A,,,0
004110100901060601,11010090106,,A,,,0
004110100901070701,11010090107,,A,,,0
004110100901080801,11010090108,,A,,,0
004110100901090901,11010090109,,A,,,0
004110100901101001,11010090110,,A,,,0
004110101001010101,11010100101,,A,,,0
004110101001020201,11010100102,,A,,,0
004110101001030301,11010100103,,A,,,0
004110101001040401,11010100104,,A,,,0
004110101001050501,11010100105,,A,,,0
004110101001060601,11010100106,,A,,,0
004110101001070701,11010100107,,A,,,0
004110101001080801,11010100108,,A,,,0
004110101001090901,11010100109,,A,,,0
004110101001101001,11010100110,,A,,,0
004110101001111101,11010100111,,A,,,0
004110101101010101,11010110101,,A,,,0
004110101101020201,11010110102,,A,,,0
004110101101030301,11010110103,,A,,,0
004110101101040401,11010110104,,A,,,0
004110101101050501,11010110105,,A,,,0
004110101101060601,11010110106,,A,,,0
004110101101070701,11010110107,,A,,,0
004110101101080801,11010110108,,A,,,0
004110101101090901,11010110109,,A,,,0
004110101101101001,11010110110,,A,,,0
004110101101111101,11010110111,,A,,,0
004110101101121201,11010110112,,A,,,0
004110110101010101,11011010101,,A,,,0
004110110101010102,11011010101,,A,,,0
004110110201010101,11011020101,,A,,,0
004110110301010101,11011030101,,A,,,0
004110110401010101,11011040101,,A,,,0
004110110501010101,11011050101,,A,,,0
004110110601010101,11011060101,,A,,,0
004110110701010101,11011070101,,A,,,0
004110110801010101,11011080101,,A,,,0
004201010101010101,20101010101,,A,,,0
004201010201010101,20101020101,,A,,,0
004201010201020202,20101020102,,A,,,0
004201010201030301,20101020103,,A,,,0
004201010201040401,20101020104,,A,,,0
004201010201040402,20101020104,,A,,,0
004201010201050502,20101020105,,A,,,0
004201010201060601,20101020106,,A,,,0
004201010201070701,20101020107,,A,,,0
004201010201080801,20101020108,,A,,,0
004201010201090901,20101020109,,A,,,0
004201010201101001,20101020110,,A,,,0
004201010201111101,20101020111,,A,,,0
004201010201121201,20101020112,,A,,,0
004201010201131301,20101020113,,A,,,0
004201010201131302,20101020113,,A,,,0
004201010201141401,20101020114,,A,,,0
004201010201141402,20101020114,,A,,,0
004201010201151501,20101020115,,A,,,0
004201010201151502,20101020115,,A,,,0
004201010201161601,20101020116,,A,,,0
004201010201161602,20101020116,,A,,,0
004201010201171701,20101020117,,A,,,0
004201010201181801,20101020118,,A,,,0
004201010201191901,20101020119,,A,,,0
004201010201191902,20101020119,,A,,,0
004201010201202001,20101020120,,A,,,0
004201010201212101,20101020121,,A,,,0
004201010201222201,20101020122,,A,,,0
004201010201232302,20101020123,,A,,,0
004201010301010101,20101030101,,A,,,0
004201010301020201,20101030102,,A,,,0
004202010101010101,20201010101,Current Deposits - Myanma Economic Bank,A,,,0
004202010101020201,20201010102,Current Deposits - Myanma Foreign Trade Bank,A,,,0
004202010101030301,20201010103,Current Deposits - Myanma Investment and Commercial Bank,A,,,0
004202010101040401,20201010104,Current Deposits - Myanma Agricultural Development Bank,A,,,0
004202010101050501,20201010105,Current Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
004202010101060601,20201010106,Current Deposits - CB Bank PCL,A,,,0
004202010101060602,20201010106,Current Deposits - CB Bank PCL,A,,,0
004202010101070701,20201010107,Current Deposits - Yadanabon  Bank  Ltd,A,,,0
004202010101080801,20201010108,Current Deposits - First  Private  Bank  Ltd.  ,A,,,0
004202010101090901,20201010109,Current Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
004202010101101001,20201010110,Current Deposits -Yangon  City  Bank  Ltd.,A,,,0
004202010101111101,20201010111,Current Deposits - Yoma  Bank  Ltd.,A,,,0
004202010101121201,20201010112,Current Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
004202010101131301,20201010113,Current Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
004202010101141401,20201010114,Current Deposits - Kanbawza  Bank  Ltd.,A,,,0
004202010101151501,20201010115,Current Deposits - Small and Medium Enterprise Development  Bank  Ltd. ,A,,,0
004202010101161601,20201010116,Current Deposits - Global Treasure Bank Ltd,A,,,0
004202010101171701,20201010117,Current Deposits - Rural  Development Bank  Ltd,A,,,0
004202010101181801,20201010118,Current Deposits - Innwa  Bank  Ltd. ,A,,,0
004202010101191901,20201010119,Current Deposits - Asia Green Development Bank Ltd,A,,,0
004202010101202001,20201010120,Current Deposits - Ayeyarwady Bank Ltd,A,,,0
004202010101202002,20201010120,Current Deposits - Ayeyarwady Bank Ltd,A,,,0
004202010101212101,20201010121,Current Deposits - uab Bank Ltd,A,,,0
004202010101222201,20201010122,Current Deposits - Myanma Apex Bank Ltd,A,,,0
004202010101232301,20201010123,Current Deposits - Naypyitaw Development Bank Ltd.,A,,,0
004202010101242401,20201010124,Current Deposits - Myanmar Metro Bank Ltd.,A,,,0
004202010101252501,20201010125,"Current Deposits - Construction, Housing & Infrastructure Development Bank Ltd",A,,,0
004202010101262601,20201010126,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
004202010101262602,20201010126,Current Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
004202010101272701,20201010127,Current Deposits - Shwe Rural and Urban Development Bank Ltd,A,,,0
004202010101282801,20201010128,Current Deposits - Glory Farmer Development Bank Ltd,A,,,0
004202010101292901,20201010129,Current Deposits - Mineral Development Bank Ltd,A,,,0
004202010101303001,20201010130,Current Deposits - Myanma Tourism Bank Ltd.,A,,,0
004202010101313101,20201010131,Current Deposits - Farmer Development Bank Ltd (Mandalay),A,,,0
004202010102010101,20201010201,Call  Deposits - Myanma Economic Bank,A,,,0
004202010102020201,20201010202,Call  Deposits - Myanma Foreign Trade Bank,A,,,0
004202010102030301,20201010203,Call  Deposits - Myanma Investment and Commercial Bank,A,,,0
004202010102040401,20201010204,Call  Deposits - Myanma Agricultural Development Bank,A,,,0
004202010102050501,20201010205,Call  Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
004202010102060601,20201010206,Call Deposits - CB Bank PCL,A,,,0
004202010102070701,20201010207,Call  Deposits - Yadanabon  Bank  Ltd,A,,,0
004202010102080801,20201010208,Call  Deposits - First  Private  Bank  Ltd.  ,A,,,0
004202010102090901,20201010209,Call  Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
004202010102101001,20201010210,Call  Deposits -Yangon  City  Bank  Ltd.,A,,,0
004202010102111101,20201010211,Call Deposits - Yoma  Bank  Ltd.,A,,,0
004202010102121201,20201010212,Call  Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
004202010102131301,20201010213,Call  Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
004202010102141401,20201010214,Call  Deposits - Kanbawza  Bank  Ltd.,A,,,0
004202010102151501,20201010215,Call  Deposits - Small and Medium Enterprise Development  Bank  Ltd. ,A,,,0
004202010102161601,20201010216,Call  Deposits - Global Treasure Bank Ltd,A,,,0
004202010102171701,20201010217,Call  Deposits - Rural  Development Bank  Ltd,A,,,0
004202010102181801,20201010218,Call  Deposits - Innwa  Bank  Ltd. ,A,,,0
004202010102191901,20201010219,Call  Deposits - Asia Green Development Bank Ltd,A,,,0
004202010102202001,20201010220,Call  Deposits - Ayeyarwady Bank Ltd,A,,,0
004202010102212101,20201010221,Call Deposits - uab Bank Ltd,A,,,0
004202010102222201,20201010222,Call  Deposits - Myanma Apex Bank Ltd,A,,,0
004202010102232301,20201010223,Call  Deposits - Naypyitaw Development Bank Ltd.,A,,,0
004202010102242401,20201010224,Call Deposits - Myanmar Metro Bank Ltd.,A,,,0
004202010102252501,20201010225,"Call  Deposits - Construction, Housing & Infrastructure Development Bank Ltd",A,,,0
004202010102262601,20201010226,Call  Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
004202010102272701,20201010227,Call  Deposits - Shwe Rural and Urban Development Bank Ltd,A,,,0
004202010102282801,20201010228,Call  Deposits - Glory Farmer Development Bank Ltd,A,,,0
004202010102292901,20201010229,Call  Deposits - Mineral Development Bank Ltd,A,,,0
004202010102303001,20201010230,Call  Deposits - Myanma Tourism Bank Ltd,A,,,0
004202010201010101,20201020101,Saving  Deposits - Myanma Economic Bank,A,,,0
004202010201020201,20201020102,Saving Deposits - Myanma Foreign Trade Bank,A,,,0
004202010201030301,20201020103,Saving Deposits - Myanma Investment and Commercial Bank,A,,,0
004202010201040401,20201020104,Saving Deposits - Myanma Agricultural Development Bank,A,,,0
004202010201050501,20201020105,Saving Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
004202010201060601,20201020106,SavingDeposits - CB Bank PCL,A,,,0
004202010201070701,20201020107,Saving Deposits - Yadanabon  Bank  Ltd,A,,,0
004202010201080801,20201020108,Saving  Deposits - First  Private  Bank  Ltd.  ,A,,,0
004202010201090901,20201020109,Saving Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
004202010201101001,20201020110,Saving  Deposits -Yangon  City  Bank  Ltd.,A,,,0
004202010201111101,20201020111,Saving Deposits - Yoma  Bank  Ltd.,A,,,0
004202010201121201,20201020112,Saving  Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
004202010201131301,20201020113,Saving  Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
004202010201141401,20201020114,Saving  Deposits - Kanbawza  Bank  Ltd.,A,,,0
004202010201151501,20201020115,Saving  Deposits - Small and Medium Enterprise Development  Bank  Ltd. ,A,,,0
004202010201161601,20201020116,Saving Deposits - Global Treasure Bank Ltd,A,,,0
004202010201171701,20201020117,Saving Deposits - Rural  Development Bank  Ltd,A,,,0
004202010201181801,20201020118,Saving  Deposits - Innwa  Bank  Ltd. ,A,,,0
004202010201191901,20201020119,Saving Deposits - Asia Green Development Bank Ltd,A,,,0
004202010201202001,20201020120,Saving Deposits - Ayeyarwady Bank Ltd,A,,,0
004202010201212101,20201020121,Saving Deposits - uab Bank Ltd,A,,,0
004202010201222201,20201020122,Saving Deposits - Myanma Apex Bank Ltd,A,,,0
004202010201232301,20201020123,Saving Deposits - Naypyitaw Development Bank Ltd.,A,,,0
004202010201242401,20201020124,Saving Deposits - Myanmar Metro Bank Ltd.,A,,,0
004202010201252501,20201020125,"Saving  Deposits - Construction, Housing & Infrastructure Development Bank Ltd",A,,,0
004202010201262601,20201020126,Saving  Deposits - Ayeyarwaddy Farmers Development Bank Ltd,A,,,0
004202010201272701,20201020127,Saving  Deposits - Shwe Rural and Urban Development Bank Ltd,A,,,0
004202010201282801,20201020128,Saving  Deposits - Glory Farmer Development Bank Ltd,A,,,0
004202010201292901,20201020129,Saving  Deposits - Mineral Development Bank Ltd,A,,,0
004202010201303001,20201020130,Saving  Deposits - Myanma Tourism Bank Ltd,A,,,0
004202010202010101,20201020201,Fixed Deposits - Myanma Economic Bank,A,,,0
004202010202020201,20201020202,Fixed Deposits - Myanma Foreign Trade Bank,A,,,0
004202010202030301,20201020203,Fixed Deposits - Myanma Investment and Commercial Bank,A,,,0
004202010202040401,20201020204,Fixed Deposits - Myanma Agricultural Development Bank,A,,,0
004202010202050501,20201020205,Fixed Deposits - Myanmar  Citizens  Bank  Ltd. ,A,,,0
004202010202060601,20201020206,Fixed Deposits - CB Bank PCL,A,,,0
004202010202070701,20201020207,Fixed Deposits - Yadanabon  Bank  Ltd,A,,,0
004202010202080801,20201020208,Fixed Deposits - First  Private  Bank  Ltd.  ,A,,,0
004202010202090901,20201020209,Fixed Deposits - Myawaddy  Bank  Ltd.  ,A,,,0
004202010202101001,20201020210,Fixed Deposits -Yangon  City  Bank  Ltd.,A,,,0
004202010202111101,20201020211,Fixed Deposits - Yoma  Bank  Ltd.,A,,,0
004202010202121201,20201020212,Fixed Deposits - Myanmar  Oriental  Bank  Ltd. ,A,,,0
004202010202131301,20201020213,Fixed Deposits - Tun  Commercial  Bank  Ltd. ,A,,,0
