Database,Accounting,Table,AccountChart,,,,,,,,,,,,,,,,,,,,
AccountNumber,CurrencyCode,BranchCode,ParentAccountId,AccountLevel,IsAccountLeave,BalanceSide,ReverseBalance,PostingSide,AccountName,ShortAccountName,MultiValueName,AccountClassification,AccountCategories,AccountGroup,DirectPosting,IsVisible,IsMultiCurrency,JobProcessOption,RefAccountNumber,ReferencesNumber,CreatedOnUtc,UpdatedOnUtc,Id
004101040101000202,USD,004,,9,TRUE,D,N,A,Cash and balances with MAY BANK MALAYAN (USD),Cash and balances with MAY BANK MALAYAN (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000302,USD,004,,9,TRUE,D,N,A,Cash and balances with KASIKORN(THAILAND) (USD),Cash and balances with KASIKORN(THAILAND) (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000402,USD,004,,9,TRUE,D,N,A,Cash and balances with KRUNG THAI BANK (GRD) (USD),Cash and balances with KRUNG THAI BANK (GRD) (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000506,THB,004,,9,TRUE,D,N,A,Cash and balances with KRUNG THAI BANK (THB),Cash and balances with KRUNG THAI BANK (THB),,A,N,N,Y,N,N,N,,,,,0
004101040101000502,USD,004,,9,TRUE,D,N,A,Cash and balances with KRUNG THAI BANK (USD),Cash and balances with KRUNG THAI BANK (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000604,SGD,004,,9,TRUE,D,N,A,Cash and balances with OCBC SINGAPORE (SGD),Cash and balances with OCBC SINGAPORE (SGD),,A,N,N,Y,N,N,N,,,,,0
004101040101000602,USD,004,,9,TRUE,D,N,A,Cash and balances with OCBC SINGAPORE (USD),Cash and balances with OCBC SINGAPORE (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000704,SGD,004,,9,TRUE,D,N,A,Cash and balances with OCBC (GR) (SGD),Cash and balances with OCBC (GR) (SGD),,A,N,N,Y,N,N,N,,,,,0
004101040101000802,USD,004,,9,TRUE,D,N,A,Cash and balances with SHINHAN BANK (USD),Cash and balances with SHINHAN BANK (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101000902,USD,004,,9,TRUE,D,N,A,Cash and balances with UNITED BANK OF INDIA (USD),Cash and balances with UNITED BANK OF INDIA (USD),,A,N,N,Y,N,N,N,,,,,0
004101040101001002,USD,004,,9,TRUE,D,N,A,Cash and balances with BIDV (USD),Cash and balances with BIDV (USD),,A,N,N,Y,N,N,N,,,,,0
004101050100000101,MMK,004,,9,TRUE,D,N,A,ATM Machine Cash A/C (MMK),ATM Machine Cash A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004101060100000101,MMK,004,,9,TRUE,D,N,A,Cash In Transit A/C (MMK) (MMK),Cash In Transit A/C (MMK) (MMK),,A,N,N,Y,N,N,N,,,,,0
004101060100000102,USD,004,,9,TRUE,D,N,A,Cash In Transit A/C (MMK) (USD),Cash In Transit A/C (MMK) (USD),,A,N,N,Y,N,N,N,,,,,0
004101070100000102,USD,004,,9,TRUE,D,N,A,Cash in Hand (Money Changer) A/C (USD),Cash in Hand (Money Changer) A/C (USD),,A,N,N,Y,N,N,N,,,,,0
004101070100000103,EUR,004,,9,TRUE,D,N,A,Cash in Hand (Money Changer) A/C (EUR),Cash in Hand (Money Changer) A/C (EUR),,A,N,N,Y,N,N,N,,,,,0
004101070100000104,SGD,004,,9,TRUE,D,N,A,Cash in Hand (Money Changer) A/C (SGD),Cash in Hand (Money Changer) A/C (SGD),,A,N,N,Y,N,N,N,,,,,0
004101070100000106,THB,004,,9,TRUE,D,N,A,Cash in Hand (Money Changer) A/C (THB),Cash in Hand (Money Changer) A/C (THB),,A,N,N,Y,N,N,N,,,,,0
004102010101000101,MMK,004,,9,TRUE,D,N,A,Balances with Global Treasure Bank Limited (Fixed Deposits more than three months) (MMK),Balances with Global Treasure Bank Limited (Fixed Deposits more than three months) (MMK),,A,N,N,Y,N,N,N,,,,,0
004102010101000201,MMK,004,,9,TRUE,D,N,A,Balances with Myanma Apex Bank Ltd (Fixed Deposits more than three months) (MMK),Balances with Myanma Apex Bank Ltd (Fixed Deposits more than three months) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010101,MMK,004,,9,TRUE,D,N,A,Loans to Myanmar Citizens Bank Ltd. (MMK),Loans to Myanmar Citizens Bank Ltd. (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010201,MMK,004,,9,TRUE,D,N,A,Loans to Myanmar Oriental Bank Ltd. (MMK),Loans to Myanmar Oriental Bank Ltd. (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010301,MMK,004,,9,TRUE,D,N,A,Loans to Small and Medium Enterprise Development Bank Ltd. (MMK),Loans to Small and Medium Enterprise Development Bank Ltd. (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010401,MMK,004,,9,TRUE,D,N,A,Loans to Global Treasure Bank Ltd (MMK),Loans to Global Treasure Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010501,MMK,004,,9,TRUE,D,N,A,Loans toAsia Green Development Bank Ltd. (MMK),Loans toAsia Green Development Bank Ltd. (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010601,MMK,004,,9,TRUE,D,N,A,Loans to uab Bank Ltd (MMK),Loans to uab Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010701,MMK,004,,9,TRUE,D,N,A,Loans to Myanma Apex Bank Ltd (MMK),Loans to Myanma Apex Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010802,USD,004,,9,TRUE,D,N,A,Loans to Ayeyarwaddy Farmers Development Bank Ltd (USD),Loans to Ayeyarwaddy Farmers Development Bank Ltd (USD),,A,N,N,Y,N,N,N,,,,,0
004103010101010801,MMK,004,,9,TRUE,D,N,A,Loans to Ayeyarwaddy Farmers Development Bank Ltd (MMK),Loans to Ayeyarwaddy Farmers Development Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101010901,MMK,004,,9,TRUE,D,N,A,Loans to Glory Farmer Development Bank Ltd (MMK),Loans to Glory Farmer Development Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101011001,MMK,004,,9,TRUE,D,N,A,Loans to Mineral Development Bank Ltd (MMK),Loans to Mineral Development Bank Ltd (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101011101,MMK,004,,9,TRUE,D,N,A,Loans to Myanma Tourism Bank Ltd. (MMK),Loans to Myanma Tourism Bank Ltd. (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010101011201,MMK,004,,9,TRUE,D,N,A,Loans to Shinhan Bank (MMK),Loans to Shinhan Bank (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010201010101,MMK,004,,9,TRUE,D,N,A,Commercial Real Estate or Construction Loans to NFIs and Other Clients (Corporate) (MMK),Commercial Real Estate or Construction Loans to NFIs and Other Clients (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010201010201,MMK,004,,9,TRUE,D,N,A,Other Commercial Loans to NFIs and Other Clients (Corporate) (MMK),Other Commercial Loans to NFIs and Other Clients (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010202010101,MMK,004,,9,TRUE,D,N,A,Home Loan A/C (Corporate) (MMK),Home Loan A/C (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010203010101,MMK,004,,9,TRUE,D,N,A,Credit Card Loan Settlement A/C (Corporate) (MMK),Credit Card Loan Settlement A/C (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010204010101,MMK,004,,9,TRUE,D,N,A,Hire - Purchase Account (Corporate) (MMK),Hire - Purchase Account (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010205010101,MMK,004,,9,TRUE,D,N,A,Trust Receipts A/C (Corporate) (MMK),Trust Receipts A/C (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010206010101,MMK,004,,9,TRUE,D,N,A,Market Loan (Corporate) (MMK),Market Loan (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010301010101,MMK,004,,9,TRUE,D,N,A,Commercial Real Estate or Construction Loans to NFIs and Other Clients (Individual) (MMK),Commercial Real Estate or Construction Loans to NFIs and Other Clients (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010301010201,MMK,004,,9,TRUE,D,N,A,Other Commercial Loans to NFIs and Other Clients (Individual) (MMK),Other Commercial Loans to NFIs and Other Clients (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010302010101,MMK,004,,9,TRUE,D,N,A,Staff Housing Loan (MMK),Staff Housing Loan (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010302010201,MMK,004,,9,TRUE,D,N,A,Home Loan A/C (Individual) (MMK),Home Loan A/C (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010303010101,MMK,004,,9,TRUE,D,N,A,Credit Card Loan Settlement A/C (individual) (MMK),Credit Card Loan Settlement A/C (individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010304010101,MMK,004,,9,TRUE,D,N,A,Employee Loan A/C (MMK),Employee Loan A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010305010101,MMK,004,,9,TRUE,D,N,A,Hire - Purchase Account (Individual) (MMK),Hire - Purchase Account (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010306010101,MMK,004,,9,TRUE,D,N,A,Trust Receipt A/C (Individual) (MMK),Trust Receipt A/C (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010307010101,MMK,004,,9,TRUE,D,N,A,Inter Bank Loan A/C (MMK),Inter Bank Loan A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004103010307010201,MMK,004,,9,TRUE,D,N,A,Market Loan (Individual) (MMK),Market Loan (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103020000000001,MMK,004,,9,TRUE,D,N,A,Trade Finance (MMK),Trade Finance (MMK),,A,N,N,Y,N,N,N,,,,,0
004103020101010102,USD,004,,9,TRUE,D,N,A,Trade and Services Finance A/C (USD),Trade and Services Finance A/C (USD),,A,N,N,Y,N,N,N,,,,,0
004103030101010101,MMK,004,,9,TRUE,D,N,A,Overdraft to NFIs and Other Clients - Commercial Real Estate or Construction Loans (Corporate) (MMK),Overdraft to NFIs and Other Clients - Commercial Real Estate or Construction Loans (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103030101010201,MMK,004,,9,TRUE,D,N,A,Overdraft to NFIs and Other Clients - Other Commercial Loans (Corporate) (MMK),Overdraft to NFIs and Other Clients - Other Commercial Loans (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103030102010101,MMK,004,,9,TRUE,D,N,A,Overdraft A/C - Agent Hub (Corparate) (MMK),Overdraft A/C - Agent Hub (Corparate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103030202010101,MMK,004,,9,TRUE,D,N,A,Overdraft A/C - Agent Hub (Individual) (MMK),Overdraft A/C - Agent Hub (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040101010101,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loans - NFIs and Other Clients - Commercial Real Estate or Construction Loans (Corporate) (MMK),Overdraft to Term Loans - NFIs and Other Clients - Commercial Real Estate or Construction Loans (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040101010201,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loans - NFIs and Other Clients - Other Commercial Loans (Corporate) (MMK),Overdraft to Term Loans - NFIs and Other Clients - Other Commercial Loans (Corporate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040102010101,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loan - Agent Hub (Corparate) (MMK),Overdraft to Term Loan - Agent Hub (Corparate) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040201010101,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loans - NFIs and Other Clients - Commercial Real Estate or Construction Loans (Individual) (MMK),Overdraft to Term Loans - NFIs and Other Clients - Commercial Real Estate or Construction Loans (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040201010201,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loans - NFIs and Other Clients - Other Commercial Loans (Individual) (MMK),Overdraft to Term Loans - NFIs and Other Clients - Other Commercial Loans (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004103040202010101,MMK,004,,9,TRUE,D,N,A,Overdraft to Term Loan - Agent Hub (Individual) (MMK),Overdraft to Term Loan - Agent Hub (Individual) (MMK),,A,N,N,Y,N,N,N,,,,,0
004104010101000101,MMK,004,,9,TRUE,D,N,A,Treasury Bills (MMK),Treasury Bills (MMK),,A,N,N,Y,N,N,N,,,,,0
004104010201000101,MMK,004,,9,TRUE,D,N,A,Treasury Bonds (MMK),Treasury Bonds (MMK),,A,N,N,Y,N,N,N,,,,,0
004104010201000201,MMK,004,,9,TRUE,D,N,A,Government Securities Auction (MMK),Government Securities Auction (MMK),,A,N,N,Y,N,N,N,,,,,0
004104020101000101,MMK,004,,9,TRUE,D,N,A,Contribution on MPU Fund (MMK),Contribution on MPU Fund (MMK),,A,N,N,Y,N,N,N,,,,,0
004106010100000101,MMK,004,,9,TRUE,D,N,A,Investment Property A/C: Land (MMK),Investment Property A/C: Land (MMK),,A,N,N,Y,N,N,N,,,,,0
004106020100000101,MMK,004,,9,TRUE,D,N,A,Investment Property A/C: Building (MMK),Investment Property A/C: Building (MMK),,A,N,N,Y,N,N,N,,,,,0
004107010100000101,MMK,004,,9,TRUE,D,N,A,Fixed Assets A/C-Land (MMK),Fixed Assets A/C-Land (MMK),,A,N,N,Y,N,N,N,,,,,0
004107020100000101,MMK,004,,9,TRUE,D,N,A,Fixed Assets A/C-Building (MMK),Fixed Assets A/C-Building (MMK),,A,N,N,Y,N,N,N,,,,,0
004107030100000101,MMK,004,,9,TRUE,D,N,A,"Fixed Assets A/C-Furniture, Fixture & Fitting A/C (MMK)","Fixed Assets A/C-Furniture, Fixture & Fitting A/C (MMK)",,A,N,N,Y,N,N,N,,,,,0
004107040100000101,MMK,004,,9,TRUE,D,N,A,"Fixed Assets A/C-Off: Machine, Other Machine & Equipment A/C (MMK)","Fixed Assets A/C-Off: Machine, Other Machine & Equipment A/C (MMK)",,A,N,N,Y,N,N,N,,,,,0
004107050100000101,MMK,004,,9,TRUE,D,N,A,Fixed Assets A/C-Motor Vehicles A/C (MMK),Fixed Assets A/C-Motor Vehicles A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004107060100000101,MMK,004,,9,TRUE,D,N,A,"Fixed Assets A/C-Electrical Equipment, Accessories & Computer (MMK)","Fixed Assets A/C-Electrical Equipment, Accessories & Computer (MMK)",,A,N,N,Y,N,N,N,,,,,0
004107070100000101,MMK,004,,9,TRUE,D,N,A,Fixed Assets A/C - Other Fixed Assets (MMK),Fixed Assets A/C - Other Fixed Assets (MMK),,A,N,N,Y,N,N,N,,,,,0
004108010100000101,MMK,004,,9,TRUE,D,N,A,Fixed Assets A/C-Lease Hold Investment A/C (MMK),Fixed Assets A/C-Lease Hold Investment A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004109010100000101,MMK,004,,9,TRUE,D,N,A,Software A/C (MMK),Software A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004109020100000101,MMK,004,,9,TRUE,D,N,A,Other Intangible Assets A/C (MMK),Other Intangible Assets A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110010101000101,MMK,004,,9,TRUE,D,N,A,Claims on Government (Deposit Auction) (MMK),Claims on Government (Deposit Auction) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110010101000201,MMK,004,,9,TRUE,D,N,A,Guarantee Deposit A/C - Claims on (CBM) Deposit (MMK),Guarantee Deposit A/C - Claims on (CBM) Deposit (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020101000101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Deposit (MMK),Accrued Income A/C-Interest on Deposit (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020101000201,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Other Bank (MMK),Accrued Income A/C-Interest on Other Bank (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Loans (MMK),Accrued Income A/C-Interest on Loans (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010201,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Employee Loan (MMK),Accrued Income A/C-Interest on Employee Loan (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010301,MMK,004,,9,TRUE,D,N,A,Accrued Income - Rental Charges for Hire Purchases (MMK),Accrued Income - Rental Charges for Hire Purchases (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010401,MMK,004,,9,TRUE,D,N,A,Accrued Income - Service Charges on Loans & OD (MMK),Accrued Income - Service Charges on Loans & OD (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010501,MMK,004,,9,TRUE,D,N,A,Accrued Income - Default Fees (MMK),Accrued Income - Default Fees (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010601,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C - Interest on Staff Housing Loan (MMK),Accrued Income A/C - Interest on Staff Housing Loan (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010701,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C - Interest on Home Loan A/C (MMK),Accrued Income A/C - Interest on Home Loan A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010801,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C - Interest on Market Loan (MMK),Accrued Income A/C - Interest on Market Loan (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201010901,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C -Penalty Fees on Market Loan (MMK),Accrued Income A/C -Penalty Fees on Market Loan (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020201011001,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C -Interest on Trust Receipt A/C (MMK),Accrued Income A/C -Interest on Trust Receipt A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020301000102,USD,004,,9,TRUE,D,N,A,Accrued Income A/C-Commission on Trade and Services Financing A/C (USD),Accrued Income A/C-Commission on Trade and Services Financing A/C (USD),,A,N,N,Y,N,N,N,,,,,0
004110020401010101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Overdrafts (MMK),Accrued Income A/C-Interest on Overdrafts (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020401010201,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Credit Card Interest (MMK),Accrued Income A/C-Credit Card Interest (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020401010301,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C - Interest on OD (Agent Hub) (MMK),Accrued Income A/C - Interest on OD (Agent Hub) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020501000101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C- Overdraft to Term Loans (MMK),Accrued Income A/C- Overdraft to Term Loans (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020601000101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Interest on Government Securities (MMK),Accrued Income A/C-Interest on Government Securities (MMK),,A,N,N,Y,N,N,N,,,,,0
004110020601000201,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C - Interest on Other Securities (MMK),Accrued Income A/C - Interest on Other Securities (MMK),,A,N,N,Y,N,N,N,,,,,0
004110030100000101,MMK,004,,9,TRUE,D,N,A,Debit Note Receivable A/C (MMK),Debit Note Receivable A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110040100000101,MMK,004,,9,TRUE,D,N,A,Internal Drafts & Cheques Purchase A/C (MMK),Internal Drafts & Cheques Purchase A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110050101000101,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Service Charges for YBPC (MMK),Accrued Income A/C-Service Charges for YBPC (MMK),,A,N,N,Y,N,N,N,,,,,0
004110050101000201,MMK,004,,9,TRUE,D,N,A,Accrued Income A/C-Commission on Agent Banking (MMK),Accrued Income A/C-Commission on Agent Banking (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000101,MMK,004,,9,TRUE,D,N,A,Suspense A/C Advance for Purchase of Stamp (MMK),Suspense A/C Advance for Purchase of Stamp (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000202,USD,004,,9,TRUE,D,N,A,Suspense A/C (Usance LC ) (USD),Suspense A/C (Usance LC ) (USD),,A,N,N,Y,N,N,N,,,,,0
004110060100000301,MMK,004,,9,TRUE,D,N,A,Suspense A/C - (MPU Debit Card) (MMK),Suspense A/C - (MPU Debit Card) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000401,MMK,004,,9,TRUE,D,N,A,Suspense A/C - (MPU Credit Card) (MMK),Suspense A/C - (MPU Credit Card) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000502,USD,004,,9,TRUE,D,N,A,Suspense A/C (CUP) (USD),Suspense A/C (CUP) (USD),,A,N,N,Y,N,N,N,,,,,0
004110060100000601,MMK,004,,9,TRUE,D,N,A,Suspense A/C (Netting Suspense GL) (MMK),Suspense A/C (Netting Suspense GL) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000701,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Advance Payment for HO Expenditures A/C (MMK),Suspense A/C - Advance Payment for HO Expenditures A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000801,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Petty Cash A/C (MMK),Suspense A/C - Petty Cash A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100000901,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Advance From Travelling Expense A/C (MMK),Suspense A/C - Advance From Travelling Expense A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001001,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Stationery and Printing A/C (MMK),Suspense A/C - Stationery and Printing A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001101,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Building (Under Renovation) A/C (MMK),Suspense A/C - Building (Under Renovation) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001201,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Miscellaneous (MMK),Suspense A/C - Miscellaneous (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001202,USD,004,,9,TRUE,D,N,A,Suspense A/C - Miscellaneous (USD),Suspense A/C - Miscellaneous (USD),,A,N,N,Y,N,N,N,,,,,0
004110060100001302,USD,004,,9,TRUE,D,N,A,Suspense A/C (Real Foreign Currency) A/C (USD),Suspense A/C (Real Foreign Currency) A/C (USD),,A,N,N,Y,N,N,N,,,,,0
004110060100001402,USD,004,,9,TRUE,D,N,A,Suspense A/C (JCB) (USD),Suspense A/C (JCB) (USD),,A,N,N,Y,N,N,N,,,,,0
004110060100001501,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Preliminary Expenses (MMK),Suspense A/C - Preliminary Expenses (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001601,MMK,004,,9,TRUE,D,N,A,Suspense A/C (Mandalay) (MMK),Suspense A/C (Mandalay) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001701,MMK,004,,9,TRUE,D,N,A,Suspense A/C - Bill Purchase A/C (C & P) (MMK),Suspense A/C - Bill Purchase A/C (C & P) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001801,MMK,004,,9,TRUE,D,N,A,Suspense A/C for Mini ATM (MMK),Suspense A/C for Mini ATM (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100001901,MMK,004,,9,TRUE,D,N,A,Suspense A/C -Foreign Exchange Loss (MMK),Suspense A/C -Foreign Exchange Loss (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100002001,MMK,004,,9,TRUE,D,N,A,Suspense A/C -Global Remittance (MMK) (MMK),Suspense A/C -Global Remittance (MMK) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110060100002101,MMK,004,,9,TRUE,D,N,A,Suspense A/C- Uniform (MMK),Suspense A/C- Uniform (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000101,MMK,004,,9,TRUE,D,N,A,Prepaid Expenses (MMK),Prepaid Expenses (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000201,MMK,004,,9,TRUE,D,N,A,Prepaid Deposits (MMK),Prepaid Deposits (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000301,MMK,004,,9,TRUE,D,N,A,Prepaid Others A/C (MMK),Prepaid Others A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000401,MMK,004,,9,TRUE,D,N,A,Prepaid A/C - Advance Payment of Income tax A/C (MMK),Prepaid A/C - Advance Payment of Income tax A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000501,MMK,004,,9,TRUE,D,N,A,Prepaid A/C (Shwe Prepaid FD Interest in Advance) (MMK),Prepaid A/C (Shwe Prepaid FD Interest in Advance) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110070100000601,MMK,004,,9,TRUE,D,N,A,Prepaid A/C (Fixed Deposit Interest in Advance) (MMK),Prepaid A/C (Fixed Deposit Interest in Advance) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110080100000101,MMK,004,,9,TRUE,D,N,A,Deferred Expenditure A/C (MMK),Deferred Expenditure A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110090100000101,MMK,004,,9,TRUE,D,N,A,Claims A/C (Private) (MMK),Claims A/C (Private) (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100100000001,MMK,004,,9,TRUE,B,N,A,IBS (GENERAL) A/C (MMK),IBS (GENERAL) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000101,MMK,004,,9,TRUE,B,N,A,IBS (General) (HO) A/C (MMK),IBS (General) (HO) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000201,MMK,004,,9,TRUE,B,N,A,IBS (General) (H.O Br) A/C (MMK),IBS (General) (H.O Br) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000301,MMK,004,,9,TRUE,B,N,A,IBS (General) (IBD) A/C (MMK),IBS (General) (IBD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000401,MMK,004,,9,TRUE,B,N,A,IBS (General) (BYN) A/C (MMK),IBS (General) (BYN) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000501,MMK,004,,9,TRUE,B,N,A,IBS (General) (Consumer Banking) A/C (MMK),IBS (General) (Consumer Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000601,MMK,004,,9,TRUE,B,N,A,IBS (General) (MDY) A/C (MMK),IBS (General) (MDY) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000701,MMK,004,,9,TRUE,B,N,A,IBS (General) (YZD) A/C (MMK),IBS (General) (YZD) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000801,MMK,004,,9,TRUE,B,N,A,IBS (General) (Agent Banking) A/C (MMK),IBS (General) (Agent Banking) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
004110100101000901,MMK,004,,9,TRUE,B,N,A,IBS (General) (SGT) A/C (MMK),IBS (General) (SGT) A/C (MMK),,A,N,N,Y,N,N,N,,,,,0
